zip,geography_id,predominant
80467,5591,1
80468,3578,1
80468,3590,0
80468,5592,1
80469,3592,1
80469,5591,1
80470,3560,1
80470,5579,1
80470,5592,0
80471,3587,0
80471,3590,1
80471,5579,1
80471,5592,0
80473,3578,1
80473,5594,1
80474,3587,0
80474,3590,1
80474,5579,0
80474,5592,1
80475,3560,1
80475,5579,1
80476,3590,1
80476,5592,1
80478,3578,1
80478,5592,1
80479,3578,0
80479,3590,0
80479,3592,1
80479,5591,1
80479,5593,0
80480,3578,1
80480,3580,0
80480,3590,0
80480,3592,0
80480,5591,0
80480,5592,0
80480,5594,1
80481,3578,0
80481,3580,0
80481,3590,1
80481,5592,1
80482,3578,1
80482,3587,0
80482,3590,0
80482,5592,1
80483,3592,1
80483,5591,1
80483,5593,0
80487,3578,0
80487,3592,1
80487,5591,1
80487,5592,0
80487,5594,0
80498,3578,1
80498,3590,0
80498,3592,0
80498,5592,1
80498,5593,0
80501,3574,1
80501,3580,0
80501,3587,0
80501,3590,0
80501,5592,1
80503,3574,0
80503,3580,1
80503,3587,0
80503,3590,0
80503,5364,0
80503,5592,1
80504,3574,0
80504,3580,0
80504,3587,1
80504,3590,0
80504,5591,0
80504,5592,1
80510,3578,0
80510,3580,1
80510,3590,0
80510,5592,1
80512,3564,0
80512,3578,0
80512,3580,1
80512,3590,0
80512,5592,1
80512,5594,0
80513,3580,1
80513,3587,0
80513,3590,0
80513,5592,1
80514,3587,1
80514,5592,1
80515,3580,1
80515,3590,0
80515,5592,1
80516,3587,1
80516,3590,0
80516,5592,1
80517,3563,0
80517,3578,0
80517,3580,1
80517,3590,0
80517,5592,1
80520,3587,1
80520,5592,1
80521,3564,0
80521,3580,1
80521,3590,0
80521,5592,1
80524,3564,0
80524,3580,1
80524,3590,0
80524,5591,0
80524,5592,1
80525,3564,1
80525,3575,0
80525,3580,0
80525,3590,0
80525,5592,1
80526,3564,0
80526,3575,0
80526,3580,1
80526,3590,0
80526,5592,1
80528,3564,0
80528,3575,0
80528,3580,1
80528,3590,0
80528,5592,1
80530,3587,1
80530,5592,1
80532,3580,1
80532,3590,0
80532,5592,1
80534,3575,0
80534,3580,1
80534,3587,0
80534,3590,0
80534,5591,0
80534,5592,1
80535,3580,1
80535,3590,0
80535,5592,1
80536,3580,1
80536,3590,0
80536,5592,1
80537,3575,0
80537,3580,1
80537,3590,0
80537,5592,1
80538,3564,0
80538,3575,0
80538,3580,1
80538,3590,0
80538,5592,1
80540,3578,0
80540,3580,1
80540,3590,0
80540,5364,0
80540,5592,1
80542,3587,1
80542,5591,0
80542,5592,1
80543,3580,0
80543,3590,1
80543,5591,0
80543,5592,1
80544,3580,1
80544,3590,1
80544,5592,1
80545,3578,0
80545,3580,1
80545,3590,0
80546,3580,1
80546,5592,1
80547,3564,0
80547,3580,1
80547,3590,0
80547,5591,0
80547,5592,1
80549,3580,1
80549,3590,0
80549,5591,0
80549,5592,1
80550,3575,0
80550,3580,1
80550,3590,0
80550,5591,0
80550,5592,1
80601,3587,1
80601,5591,0
80601,5592,1
80602,3587,1
80602,3590,0
80602,5592,1
80603,3587,1
80603,3590,0
80603,5591,0
80603,5592,1
80610,3568,1
80610,3580,0
80610,3590,0
80610,5591,1
80611,3568,0
80611,3577,1
80611,3580,0
80611,3590,0
80611,5585,0
80611,5591,1
80612,3568,0
80612,3580,1
80612,3590,0
80612,5591,1
80612,5592,0
80615,3580,1
80615,3590,0
80615,5591,1
80615,5592,0
80620,3580,1
80620,3590,0
80620,5591,1
80621,3587,1
80621,5591,1
80621,5592,0
80622,3580,1
80622,3590,0
80622,5591,1
80623,3590,1
80623,5591,1
80624,3577,0
80624,3580,1
80624,3590,0
80624,5591,1
80631,3580,1
80631,3590,0
80631,5591,1
80631,5592,0
80634,3580,1
80634,3590,0
80634,5591,1
80634,5592,0
80640,3587,1
80640,3590,0
80640,5592,1
80642,3560,0
80642,3587,1
80642,3590,0
80642,5591,1
80642,5592,0
80643,3560,0
80643,3577,0
80643,3587,1
80643,5591,1
80643,5592,0
80644,3577,0
80644,3580,1
80644,3587,0
80644,3590,0
80644,5591,1
80645,3580,0
80645,3587,0
80645,3590,1
80645,5591,1
80646,3580,1
80646,3590,1
80646,5591,1
80648,3568,0
80648,3580,1
80648,3590,0
80648,5591,1
80649,3577,1
80649,5585,0
80649,5591,1
80649,5592,0
80650,3580,1
80650,3590,0
80650,5591,1
80651,3587,1
80651,3590,0
80651,5591,1
80651,5592,0
80652,3577,1
80652,5591,1
80652,5592,0
80653,3577,1
80653,5585,0
80653,5592,1
80654,3577,1
80654,5591,0
80654,5592,1
80701,3556,0
80701,3577,1
80701,5585,0
80701,5591,0
80701,5592,1
80705,3577,1
80705,5585,1
80720,3569,0
80720,3577,0
80720,3591,1
80720,5592,0
80720,5593,1
80721,3569,1
80721,5593,1
80722,3569,1
80722,5592,1
80722,5593,0
80723,3577,1
80723,5585,0
80723,5592,1
80723,5593,0
80726,3568,0
80726,3569,1
80726,5592,0
80726,5593,1
80727,3569,0
80727,3591,1
80727,5593,1
80728,3569,1
80728,5356,0
80728,5592,1
80728,5593,0
80729,3568,1
80729,3577,0
80729,5591,1
80731,3569,1
80731,5358,0
80731,5593,1
80732,3568,1
80732,5591,1
80733,3569,0
80733,3577,1
80733,5592,1
80733,5593,0
80734,3569,1
80734,5360,0
80734,5593,1
80735,3571,0
80735,3591,1
80735,5593,1
80736,3569,1
80736,5592,1
80737,3569,1
80737,5361,0
80737,5593,1
80740,3577,1
80740,3579,0
80740,3591,0
80741,3569,1
80741,3577,0
80741,5591,0
80741,5592,1
80741,5593,0
80742,3568,0
80742,3569,0
80742,3577,1
80742,5585,0
80742,5591,1
80743,3569,1
80743,3591,0
80743,5593,1
80744,3569,1
80744,5593,1
80745,3568,0
80745,3569,1
80745,5591,0
80745,5592,1
80746,3569,1
80746,5593,1
80747,3568,0
80747,3569,1
80747,5592,1
80749,3569,1
80749,5593,1
80750,3569,0
80750,3577,1
80750,5585,0
80750,5591,0
80750,5592,1
80750,5593,0
80751,3569,1
80751,5592,1
80751,5593,0
80754,3568,0
80754,3569,0
80754,3577,1
80754,5585,0
80754,5591,1
80754,5592,0
80755,3591,1
80755,5593,1
80757,3577,1
80757,3579,0
80757,3591,0
80758,3569,0
80758,3591,1
80758,5368,0
80758,5593,1
80759,3569,0
80759,3591,1
80759,5369,0
80759,5593,1
80801,3577,0
80801,3591,1
80802,3571,1
80802,3585,0
80802,5593,1
80804,3571,0
80804,3579,1
80804,5593,1
80805,3571,1
80805,5593,1
80807,3571,1
80807,3591,0
80807,5353,0
80807,5593,1
80808,3560,0
80808,3579,1
80808,5593,1
80809,3555,1
80809,3559,0
80809,5593,1
80810,3571,1
80810,5593,1
80812,3571,0
80812,3591,1
80812,5593,1
80813,3555,1
80813,3560,0
80813,5579,1
80813,5591,0
80813,5593,0
80814,3555,0
80814,3560,1
80814,5579,1
80815,3571,1
80815,3579,0
80815,3591,0
80815,5593,1
80816,3555,0
80816,3560,1
80816,5579,1
80816,5591,0
80817,3555,1
80817,3557,0
80817,3579,0
80817,5579,0
80817,5586,0
80817,5592,0
80817,5593,1
80818,3571,0
80818,3579,1
80818,5593,1
80819,3555,1
80819,3560,0
80819,5593,1
80820,3560,1
80820,3584,0
80820,5591,1
80821,3560,0
80821,3571,0
80821,3579,1
80821,5593,1
80822,3571,0
80822,3591,1
80822,5593,1
80823,3579,1
80823,3585,0
80823,5593,1
80824,3571,0
80824,3591,1
80824,5593,1
80825,3571,1
80825,5579,0
80825,5593,1
80826,3579,1
80826,5593,1
80827,3560,1
80827,5579,1
80828,3571,0
80828,3579,1
80828,5593,1
80829,3555,1
80829,3559,0
80829,5586,0
80829,5593,1
80830,3579,1
80830,5593,1
80831,3555,0
80831,3559,0
80831,3579,1
80831,5586,0
80831,5593,1
80832,3579,1
80832,5593,1
80833,3579,0
80833,3585,1
80833,5593,1
80834,3571,1
80834,5593,1
80835,3579,1
80835,5593,1
80836,3571,1
80836,3591,0
80836,5593,1
80840,3555,1
80840,3559,0
80840,3579,0
80840,5586,0
80840,5593,1
80860,3555,1
80860,5579,0
80860,5591,1
80861,3571,1
80861,3591,0
80861,5593,1
80862,3571,1
80862,5593,1
80863,3555,0
80863,3560,1
80863,3579,0
80863,5579,0
80863,5593,1
80864,3579,0
80864,3585,1
80864,5593,1
80902,3555,1
80902,5593,1
80903,3555,0
80903,3559,1
80903,5586,1
80903,5593,1
80904,3555,0
80904,3559,1
80904,5586,0
80904,5593,1
80905,3559,1
80905,5586,1
80905,5593,1
80906,3555,1
80906,3557,0
80906,3559,0
80906,5586,0
80906,5593,1
80907,3559,1
80907,5586,1
80907,5593,1
80908,3555,0
80908,3559,0
80908,3579,1
80908,5586,0
80908,5593,1
80909,3559,1
80909,5586,1
80909,5593,1
80910,3555,0
80910,3559,1
80910,5586,1
80910,5593,1
80911,3555,1
80911,3557,0
80911,3559,0
80911,5586,0
80911,5593,1
80913,3555,1
80913,3557,0
80913,5586,0
80913,5593,1
80914,3559,1
80914,5586,1
80914,5593,1
80915,3555,1
80915,3559,0
80915,5586,1
80915,5593,1
80916,3555,0
80916,3559,1
80916,5586,0
80916,5593,1
80917,3555,0
80917,3559,1
80917,5586,1
80917,5593,1
80918,3555,0
80918,3559,1
80918,5586,1
80918,5593,1
80919,3555,0
80919,3559,1
80919,5586,0
80919,5593,1
80920,3555,0
80920,3559,1
80920,3579,0
80920,5586,0
80920,5593,1
80921,3555,0
80921,3559,0
80921,3560,0
80921,3579,1
80921,5586,0
80921,5593,1
80922,3555,0
80922,3559,1
80922,5586,1
80922,5593,1
80923,3555,0
80923,3559,1
80923,3579,0
80923,5586,1
80923,5593,1
80924,3559,1
80924,3579,0
80924,5586,1
80924,5593,1
80925,3555,0
80925,3557,0
80925,3559,1
80925,3579,0
80925,5586,0
80925,5593,1
80926,3555,1
80926,3559,0
80926,5591,0
80926,5593,1
80927,3555,0
80927,3559,1
80927,3579,0
80927,5586,1
80927,5593,1
80928,3555,0
80928,3557,0
80928,3579,1
80928,3585,0
80928,5593,1
80929,3555,0
80929,3559,0
80929,3579,1
80929,5586,0
80929,5593,1
80930,3579,1
80930,5586,0
80930,5593,1
80938,3555,0
80938,3559,1
80938,3579,0
80938,5586,1
80938,5593,1
80939,3555,1
80939,3559,0
80939,3579,0
80939,5586,1
80939,5593,1
80951,3555,0
80951,3559,1
80951,3579,0
80951,5586,1
80951,5593,1
81001,3555,1
81001,3581,0
81001,5592,1
81003,3555,0
81003,3581,1
81003,5592,1
81004,3555,0
81004,3581,1
81004,5579,1
81004,5592,0
81005,3581,1
81005,5579,0
81005,5591,0
81005,5592,1
81006,3555,1
81006,3581,0
81006,3585,0
81006,5579,0
81006,5592,1
81007,3555,0
81007,3581,1
81007,5579,0
81007,5591,0
81007,5592,1
81008,3555,1
81008,3579,0
81008,3581,0
81008,5579,0
81008,5592,1
81008,5593,0
81019,3581,1
81019,5579,1
81020,3581,1
81020,5581,1
81020,5582,0
81021,3555,0
81021,3579,0
81021,3585,1
81021,5593,1
81022,3555,0
81022,3581,1
81022,5579,1
81023,3581,1
81023,5579,0
81023,5592,1
81024,3581,1
81024,5581,0
81024,5584,1
81025,3555,1
81025,3579,0
81025,3581,0
81025,3585,0
81025,5593,1
81027,3555,0
81027,3581,1
81027,3585,0
81027,3586,0
81027,5569,0
81029,3585,1
81029,5591,1
81030,3555,1
81030,5593,1
81033,3555,1
81033,5593,1
81036,3555,0
81036,3571,0
81036,3585,1
81036,5579,0
81036,5591,0
81036,5593,1
81039,3555,0
81039,3581,1
81039,5581,0
81039,5582,0
81039,5593,1
81040,3581,1
81040,3584,0
81040,3590,0
81040,5582,1
81040,5592,0
81041,3585,1
81041,5357,0
81041,5591,1
81043,3585,1
81044,3585,1
81044,5591,1
81044,5593,0
81045,3571,0
81045,3579,0
81045,3585,1
81045,5593,1
81046,3581,1
81046,5584,1
81047,3585,1
81047,3588,0
81047,5359,0
81047,5591,1
81049,3555,0
81049,3581,0
81049,3585,1
81049,3586,0
81049,5569,0
81049,5591,1
81050,3555,1
81050,3572,0
81050,3585,0
81050,5593,1
81052,3585,1
81052,5357,0
81052,5362,0
81052,5591,1
81054,3555,0
81054,3585,1
81054,5363,0
81054,5591,0
81054,5593,1
81055,3581,1
81055,3590,0
81055,5581,1
81055,5582,0
81057,3585,1
81057,5591,1
81057,5593,0
81058,3555,1
81058,5593,1
81059,3555,0
81059,3581,1
81059,5581,1
81059,5584,0
81062,3555,0
81062,3585,1
81062,5593,1
81063,3555,0
81063,3579,0
81063,3585,1
81063,5593,1
81064,3585,1
81064,5591,1
81067,3555,1
81067,5593,1
81069,3581,1
81069,5579,0
81069,5582,1
81069,5592,0
81071,3571,0
81071,3585,1
81071,3588,0
81071,5579,0
81071,5591,0
81071,5593,1
81073,3585,1
81073,5366,0
81073,5591,1
81076,3555,1
81076,3579,0
81076,3585,0
81076,5593,1
81077,3555,1
81077,3572,0
81077,5593,1
81081,3581,1
81081,5569,0
81081,5584,1
81082,3581,1
81082,5367,0
81082,5581,0
81082,5584,1
81084,3585,1
81084,5591,1
81087,3585,1
81087,5591,1
81089,3581,1
81089,3590,0
81089,5581,0
81089,5582,1
81090,3585,1
81090,5591,1
81091,3581,1
81091,3590,0
81091,5581,1
81092,3585,1
81092,5591,1
81092,5593,0
81101,3582,0
81101,3590,1
81101,5592,1
81120,3573,0
81120,3582,0
81120,3590,1
81120,5569,0
81120,5592,1
81120,5593,0
81121,3573,1
81122,3573,1
81122,3590,0
81122,5587,0
81122,5593,1
81123,3582,0
81123,3590,1
81123,5592,1
81124,3582,1
81124,5592,1
81125,3582,1
81125,3590,0
81125,5354,0
81125,5583,1
81125,5592,0
81126,3582,0
81126,3590,1
81128,3573,1
81128,3590,0
81128,5569,0
81128,5593,1
81129,3590,1
81129,5592,1
81130,3567,0
81130,3573,0
81130,3582,0
81130,3590,1
81130,5583,1
81130,5593,0
81131,3581,0
81131,3582,1
81131,3584,0
81131,3590,0
81131,5583,1
81132,3582,1
81132,3590,0
81132,5583,0
81132,5592,1
81133,3581,0
81133,3582,0
81133,3590,1
81133,5592,1
81136,3582,1
81136,3590,0
81136,5583,1
81137,3573,1
81137,5587,1
81137,5591,0
81137,5593,0
81138,3582,1
81140,3582,1
81140,3590,0
81140,5592,1
81141,3590,1
81141,5592,1
81143,3582,1
81143,3584,0
81143,3590,0
81143,5591,1
81144,3582,1
81144,3590,0
81144,5583,0
81144,5592,1
81146,3581,0
81146,3582,1
81146,3590,0
81146,5592,1
81147,3573,1
81147,3582,0
81147,3590,0
81147,5592,0
81147,5593,1
81148,3590,1
81148,5592,1
81149,3567,0
81149,3582,0
81149,3590,1
81149,5583,1
81151,3582,1
81151,3590,0
81151,5592,1
81152,3581,0
81152,3582,0
81152,3590,1
81152,5592,1
81154,3582,1
81154,3590,0
81154,5583,0
81154,5592,1
81155,3567,0
81155,3582,0
81155,3590,1
81155,5591,1
81201,3560,0
81201,3567,0
81201,3582,0
81201,3584,0
81201,3590,1
81201,5591,1
81210,3567,1
81210,3584,0
81210,3590,0
81210,5591,1
81210,5593,0
81211,3560,0
81211,3567,0
81211,3584,1
81211,3590,0
81211,5591,1
81211,5592,0
81211,5593,0
81212,3555,1
81212,3560,0
81212,3584,0
81212,3590,0
81212,5591,1
81220,3561,1
81220,3567,0
81220,3583,0
81220,5591,1
81220,5593,0
81221,3555,1
81221,5591,1
81222,3584,1
81222,3590,0
81222,5591,1
81223,3555,0
81223,3582,0
81223,3584,1
81223,3590,0
81223,5591,1
81224,3567,1
81224,5591,1
81224,5593,0
81225,3567,1
81225,5591,1
81226,3555,0
81226,3581,1
81226,3584,0
81226,5591,1
81227,3590,1
81227,5591,1
81228,3584,1
81228,5591,1
81230,3558,0
81230,3561,0
81230,3567,1
81230,3582,0
81230,3590,0
81230,5583,0
81230,5591,1
81232,3584,1
81232,5591,1
81233,3584,1
81233,3590,0
81233,5591,1
81235,3561,0
81235,3567,1
81235,3582,0
81235,3583,0
81235,3590,0
81235,5591,1
81235,5593,0
81236,3567,0
81236,3584,1
81236,3590,0
81236,5591,1
81237,3567,1
81237,5591,1
81239,3567,1
81239,5591,1
81240,3555,1
81240,3581,0
81240,5591,1
81241,3567,1
81241,3584,0
81241,3590,0
81241,5591,1
81242,3582,0
81242,3590,1
81242,5591,1
81243,3567,1
81243,5591,1
81244,3555,1
81244,5591,1
81248,3567,1
81248,3590,0
81248,5591,1
81251,3584,0
81251,3590,1
81251,5591,0
81251,5592,1
81251,5593,0
81252,3555,0
81252,3581,0
81252,3582,0
81252,3584,1
81252,3590,0
81252,5591,1
81253,3581,1
81253,3584,0
81253,5591,1
81253,5592,0
81301,3562,0
81301,3573,1
81301,3583,0
81301,5591,0
81301,5593,1
81303,3573,1
81303,5587,0
81303,5591,1
81303,5593,0
81320,3562,1
81320,3583,0
81320,5591,0
81320,5593,1
81321,3562,1
81321,5591,1
81323,3562,1
81323,3573,0
81323,3583,0
81323,5591,1
81323,5593,0
81324,3562,1
81324,3583,0
81324,5591,0
81324,5593,1
81325,3562,0
81325,3583,1
81325,5593,1
81326,3562,0
81326,3573,1
81326,5569,0
81326,5591,1
81327,3562,1
81327,5591,1
81328,3562,1
81328,3573,0
81328,5591,1
81330,3562,1
81330,5591,1
81331,3562,1
81331,5591,1
81331,5593,0
81332,3583,1
81332,5591,1
81334,3562,1
81334,5591,1
81335,3562,1
81335,5591,1
81401,3561,1
81401,5593,1
81403,3561,0
81403,3583,1
81403,5593,1
81410,3561,1
81410,5593,1
81411,3562,0
81411,3583,1
81411,5593,1
81413,3561,1
81413,5593,1
81415,3561,1
81415,5591,0
81415,5593,1
81416,3561,1
81416,3566,0
81416,3590,0
81416,5355,0
81416,5593,1
81418,3561,1
81418,3590,0
81418,5593,1
81419,3561,1
81419,5593,1
81422,3583,1
81422,3590,0
81422,5593,1
81423,3562,0
81423,3583,1
81423,5593,1
81424,3561,0
81424,3583,1
81424,3590,0
81424,5593,1
81425,3561,1
81425,3583,0
81425,5593,1
81426,3583,1
81426,5593,1
81427,3583,1
81427,5593,1
81428,3561,1
81428,5591,0
81428,5593,1
81429,3583,1
81429,3590,0
81429,5593,1
81430,3583,1
81430,5593,1
81431,3583,1
81431,5593,1
81432,3561,0
81432,3583,1
81432,5591,0
81432,5593,1
81433,3573,0
81433,3583,1
81433,3590,0
81433,5593,1
81434,3561,1
81434,3567,0
81434,3570,0
81434,3590,0
81434,5591,1
81434,5593,0
81435,3562,0
81435,3583,1
81435,5593,1
81501,3566,0
81501,3590,1
81501,5592,1
81503,3566,1
81503,3590,0
81503,5592,1
81504,3566,0
81504,3590,1
81504,5592,1
81505,3566,1
81505,3590,0
81505,5592,1
81506,3566,0
81506,3590,1
81506,5592,1
81507,3566,0
81507,3590,1
81507,5592,1
81520,3566,0
81520,3590,1
81520,5592,1
81521,3566,0
81521,3590,1
81521,5592,1
81522,3566,0
81522,3590,1
81523,3566,1
81523,3590,0
81524,3566,1
81524,3590,0
81524,5592,1
81525,3566,1
81525,3590,0
81525,5592,1
81526,3566,0
81526,3590,1
81526,5592,1
81526,5593,0
81527,3561,0
81527,3566,0
81527,3590,1
81527,5592,0
81527,5593,1
81601,3565,0
81601,3570,0
81601,3590,1
81601,5592,0
81601,5593,1
81610,3576,1
81610,3592,0
81610,5580,0
81610,5591,1
81611,3567,0
81611,3570,0
81611,3590,1
81611,5306,0
81611,5591,0
81611,5592,0
81611,5593,1
81612,3567,1
81612,3570,0
81612,3590,0
81612,5591,0
81612,5593,1
81615,3570,1
81615,3590,0
81615,5593,1
81620,3570,0
81620,3590,1
81620,5592,1
81620,5593,0
81621,3570,0
81621,3590,1
81621,5593,1
81623,3561,0
81623,3567,0
81623,3570,0
81623,3590,1
81623,5591,0
81623,5593,1
81624,3561,0
81624,3566,0
81624,3570,0
81624,3590,1
81624,5591,0
81624,5592,0
81624,5593,1
81625,3589,0
81625,3592,1
81625,5591,1
81630,3566,0
81630,3570,0
81630,3576,0
81630,3589,0
81630,3590,1
81630,5580,0
81630,5592,1
81630,5593,0
81631,3570,0
81631,3590,1
81631,3592,0
81631,5593,1
81632,3570,1
81632,3590,0
81632,5592,0
81632,5593,1
81633,3576,0
81633,3592,1
81633,5591,1
81635,3566,0
81635,3570,0
81635,3589,0
81635,3590,1
81635,5592,1
81635,5593,0
81637,3570,0
81637,3590,1
81637,3592,0
81637,5592,0
81637,5593,1
81638,3589,0
81638,3590,0
81638,3592,1
81638,5591,1
81639,3592,1
81639,5591,1
81640,3576,0
81640,3592,1
81640,5591,1
81641,3576,0
81641,3589,1
81641,3590,0
81641,3592,0
81641,5580,0
81641,5591,1
81641,5592,0
81642,3570,0
81642,3590,1
81642,5592,0
81642,5593,1
81643,3566,1
81643,3590,0
81643,5592,0
81643,5593,1
81645,3590,1
81645,5592,1
81645,5593,0
81646,3561,0
81646,3566,0
81646,3590,1
81646,5593,1
81647,3570,0
81647,3590,1
81647,5592,1
81647,5593,0
81648,3576,1
81648,3589,0
81648,3590,0
81648,3592,0
81648,5580,1
81648,5591,0
81648,5592,0
81649,3590,1
81649,5592,1
81650,3570,0
81650,3576,0
81650,3589,1
81650,3590,0
81650,5580,0
81650,5592,1
81650,5593,0
81652,3570,1
81652,3590,0
81652,5592,1
81652,5593,0
81653,3592,1
81653,5591,1
81654,3570,0
81654,3590,1
81654,5591,0
81654,5593,1
81655,3570,0
81655,3590,1
81655,3592,0
81655,5592,0
81655,5593,1
81656,3570,0
81656,3590,1
81656,5593,1
81657,3570,0
81657,3578,0
81657,3590,1
81657,5592,1
81657,5593,0
82001,5250,1
82001,5260,0
82002,5250,1
82003,5250,1
82005,5250,1
82006,5250,1
82007,5250,1
82007,5260,0
82007,5591,1
82008,5250,1
82009,5250,0
82009,5253,1
82009,5260,0
82009,5266,0
82009,5267,0
82010,5250,1
82050,5260,1
82050,5267,0
82051,5250,0
82051,5253,1
82052,5250,0
82052,5253,1
82052,5260,0
82052,5266,0
82053,5260,1
82054,5260,1
82054,5591,1
82055,5253,1
82058,5253,1
82058,5266,0
82059,5250,1
82059,5260,0
82060,5260,1
82061,5250,1
82063,5594,1
82070,5250,0
82070,5253,1
82070,5260,0
82070,5266,0
82071,5266,1
82072,5250,0
82072,5253,1
82072,5266,0
82073,5266,1
82081,5260,1
82081,5267,0
82082,5260,1
82082,5267,0
82082,5591,1
82083,5253,1
82084,5253,1
82190,5264,1
82190,5266,0
82201,5266,1
82201,5267,0
82210,5267,1
82212,5267,1
82213,5266,1
82213,5267,0
82214,5267,1
82215,5267,1
82217,5267,1
82218,5267,1
82219,5267,1
82221,5260,1
82221,5267,0
82222,5265,1
82223,5267,1
82224,5263,1
82225,5265,1
82227,5266,1
82229,5266,1
82240,5256,1
82240,5267,0
82242,5263,1
82243,5267,1
82244,5267,1
82301,5253,1
82301,5259,0
82301,5266,0
82301,5268,0
82310,5259,1
82321,5266,1
82321,5268,0
82322,5266,1
82323,5266,1
82323,5268,0
82324,5253,1
82325,5253,1
82325,5266,0
82325,5268,0
82327,5253,1
82327,5259,0
82327,5266,0
82329,5253,1
82329,5259,0
82329,5266,0
82331,5253,1
82332,5266,1
82332,5268,0
82334,5259,1
82334,5266,0
82335,5253,1
82335,5266,0
82336,5266,1
82401,5249,1
82401,5259,0
82401,5266,0
82410,5249,1
82410,5266,0
82411,5249,1
82411,5266,0
82412,5266,1
82414,5247,1
82414,5249,0
82414,5254,0
82414,5258,0
82414,5259,0
82414,5261,0
82414,5264,0
82414,5266,0
82420,5266,1
82421,5249,1
82421,5264,0
82421,5266,0
82422,5249,1
82423,5249,1
82423,5266,0
82426,5249,1
82426,5265,0
82426,5266,0
82428,5249,1
82428,5265,0
82430,5266,1
82431,5249,1
82431,5258,0
82431,5264,0
82431,5266,0
82432,5249,1
82432,5259,0
82432,5266,0
82433,5249,1
82433,5259,0
82433,5266,0
82434,5249,1
82435,5247,1
82435,5249,0
82435,5258,0
82435,5264,0
82435,5266,0
82440,5258,1
82441,5249,1
82441,5264,0
82441,5265,0
82441,5266,0
82442,5249,1
82442,5259,0
82442,5265,0
82442,5266,0
82443,5249,1
82443,5258,0
82443,5259,0
82443,5266,0
82450,5266,1
82501,5259,1
82501,5266,0
82510,5259,1
82512,5259,1
82512,5266,0
82513,5259,1
82513,5261,0
82513,5266,0
82514,5259,1
82515,5259,1
82516,5259,1
82516,5266,0
82520,5259,1
82520,5266,0
82523,5259,1
82523,5266,0
82524,5259,1
82601,5259,1
82601,5266,0
82602,5266,1
82604,5259,1
82604,5266,0
82605,5266,1
82609,5259,1
82609,5266,0
82615,5259,1
82620,5259,1
82620,5266,0
82630,5249,1
82630,5259,0
82633,5265,0
82633,5266,1
82635,5266,1
82636,5266,1
82637,5259,1
82637,5266,0
82638,5259,1
82639,5259,1
82639,5265,0
82639,5266,0
82640,5266,1
82642,5249,1
82642,5259,0
82642,5266,0
82643,5266,1
82644,5266,1
82646,5259,1
82648,5259,1
82649,5259,1
82649,5266,0
82701,5251,1
82701,5265,0
82710,5265,1
82711,5265,1
82712,5265,1
82714,5265,1
82715,5265,1
82716,5255,1
82716,5265,0
82717,5255,1
82718,5265,0
82718,5266,1
82720,5251,1
82720,5265,0
82721,5265,1
82723,5251,1
82723,5265,0
82725,5265,1
82727,5265,1
82729,5265,1
82730,5251,1
82730,5265,0
82731,5265,1
82732,5265,1
82801,5248,1
82801,5249,0
82801,5262,0
82801,5264,0
82801,5265,0
82831,5265,1
82832,5262,1
82832,5265,0
82833,5262,1
82834,5249,1
82834,5262,0
82834,5265,0
82835,5264,1
82835,5265,0
82836,5249,1
82836,5262,0
82836,5265,0
82837,5265,1
82838,5248,1
82838,5249,0
82838,5262,0
82838,5264,0
82838,5265,0
82838,5266,0
82839,5248,1
82839,5262,0
82839,5264,0
82839,5265,0
82840,5265,1
82842,5262,1
82844,5249,1
82844,5262,0
82844,5265,0
82845,5265,1
82901,5252,1
82901,5266,0
82901,5268,0
82901,5591,1
82902,5266,1
82922,5261,1
82923,5252,1
82923,5266,0
82925,5259,1
82925,5261,0
82925,5266,0
82929,5252,1
82929,5266,0
82930,5252,1
82930,5266,0
82931,5252,1
82932,5252,1
82932,5266,0
82933,5252,1
82933,5266,0
82934,5252,1
82934,5266,0
82935,5252,1
82935,5266,0
82936,5252,1
82936,5266,0
82937,5252,1
82937,5266,0
82938,5252,1
82938,5266,0
82939,5252,1
82941,5266,1
82942,5266,1
82942,5268,0
82943,5266,1
82944,5252,1
82945,5266,1
83001,5259,1
83001,5261,0
83001,5266,0
83002,5261,1
83011,5261,1
83012,5259,1
83012,5261,0
83012,5264,0
83013,5259,1
83013,5261,0
83013,5264,0
83014,5257,1
83014,5261,0
83025,5261,1
83101,5266,1
83110,5261,1
83110,5266,0
83111,5261,1
83112,5261,1
83112,5266,0
83113,5261,1
83113,5266,0
83114,5266,1
83115,5261,1
83115,5266,0
83116,5266,1
83118,5261,1
83119,5261,1
83120,3832,1
83121,5266,1
83122,5261,1
83123,5266,1
83124,5252,1
83124,5266,0
83126,5261,1
83126,5266,0
83127,5261,1
83128,5261,1
83201,3829,1
83202,3829,1
83203,3829,1
83204,3829,1
83205,3829,1
83206,3829,1
83209,3829,1
83210,3829,1
83211,3829,1
83212,3829,1
83213,3829,1
83213,3836,0
83214,3829,1
83214,3836,0
83215,3829,1
83217,3829,1
83217,3836,0
83218,3836,1
83220,3836,1
83221,3829,1
83221,3836,0
83223,3836,1
83226,3837,1
83227,3837,1
83228,3836,1
83229,3829,1
83230,3836,1
83232,3836,1
83233,3836,1
83234,3836,1
83235,3837,1
83236,3829,1
83236,3836,0
83237,3836,1
83238,3832,1
83238,3836,0
83239,3836,1
83241,3836,1
83243,3829,1
