zcta,geography_id,intersection_proportion
76354,2815,1.0
76357,43,1.0
76357,2611,1.0
76360,43,1.0
76360,2577,0.068208
76360,2584,0.004258
76360,2815,0.491782
76360,2816,0.435751
76363,43,1.0
76363,2710,1.0
76364,43,1.0
76364,2816,1.0
76365,43,1.0
76365,2611,0.969417
76365,2691,0.030583
76366,43,1.0
76366,2577,1.0
76367,43,1.0
76367,2815,1.0
76370,43,1.0
76370,2577,1.0
76371,43,1.0
76371,2676,0.03312
76371,2710,0.96688
76372,43,1.0
76372,2796,0.51143
76372,2824,0.48857
76373,43,1.0
76373,2816,1.0
76374,43,1.0
76374,2577,0.186923
76374,2796,0.031242
76374,2824,0.781835
76377,43,1.0
76377,2611,1.0
76379,43,1.0
76379,2577,1.0
76380,43,1.0
76380,2584,0.925623
76380,2710,0.074377
76384,43,1.0
76384,2650,0.004206
76384,2816,0.995794
76388,43,1.0
76388,2676,1.0
76389,43,1.0
76389,2577,0.718956
76389,2611,0.213925
76389,2691,0.067119
76401,43,1.0
76401,2644,1.0
76402,43,1.0
76402,2644,1.0
76424,43,1.0
76424,2787,0.967003
76424,2824,0.032997
76426,43,1.0
76426,2691,0.120633
76426,2821,0.879367
76427,43,1.0
76427,2691,1.0
76429,43,1.0
76429,2754,0.112128
76429,2787,0.887872
76430,43,1.0
76430,2781,0.970753
76430,2796,0.029247
76431,43,1.0
76431,2691,0.237516
76431,2821,0.762484
76432,43,1.0
76432,2597,0.578888
76432,2619,0.421112
76433,43,1.0
76433,2644,0.751621
76433,2683,0.117177
76433,2785,0.131201
76435,43,1.0
76435,2639,1.0
76436,43,1.0
76436,2619,0.85637
76436,2644,0.031596
76436,2669,0.112033
76437,43,1.0
76437,2602,0.155617
76437,2639,0.693149
76437,2787,0.151235
76439,43,1.0
76439,2756,1.0
76442,43,1.0
76442,2619,0.910463
76442,2669,0.014678
76442,2739,0.074859
76443,43,1.0
76443,2597,0.225369
76443,2602,0.729129
76443,2614,0.045502
76444,43,1.0
76444,2619,0.988854
76444,2644,0.011146
76445,43,1.0
76445,2619,0.144357
76445,2639,0.801177
76445,2644,0.054466
76446,43,1.0
76446,2619,0.286496
76446,2644,0.713504
76448,43,1.0
76448,2639,1.0
76449,43,1.0
76449,2691,0.007509
76449,2754,0.992491
76450,43,1.0
76450,2754,0.0631
76450,2787,0.09059
76450,2824,0.846311
76452,43,1.0
76452,2619,1.0
76453,43,1.0
76453,2644,0.191453
76453,2754,0.808547
76454,43,1.0
76454,2619,0.242059
76454,2639,0.757941
76455,43,1.0
76455,2619,1.0
76457,43,1.0
76457,2590,0.080627
76457,2644,0.341593
76457,2669,0.57778
76458,43,1.0
76458,2691,0.994641
76458,2821,0.005359
76459,43,1.0
76459,2691,1.0
76460,43,1.0
76460,2824,1.0
76462,43,1.0
76462,2644,0.255621
76462,2683,0.365194
76462,2754,0.130431
76462,2756,0.248754
76463,43,1.0
76463,2644,0.891077
76463,2754,0.108923
76464,43,1.0
76464,2602,0.141147
76464,2781,0.581618
76464,2787,0.277235
76466,43,1.0
76466,2639,1.0
76469,43,1.0
76469,2602,1.0
76470,43,1.0
76470,2639,0.543969
76470,2787,0.456031
76471,43,1.0
76471,2597,0.273401
76471,2619,0.08529
76471,2639,0.641309
76472,43,1.0
76472,2754,1.0
76474,43,1.0
76474,2597,0.034632
76474,2619,0.965368
76475,43,1.0
76475,2639,0.107649
76475,2754,0.730293
76475,2787,0.162058
76476,43,1.0
76476,2683,1.0
76481,43,1.0
76481,2824,1.0
76483,43,1.0
76483,2796,1.0
76484,43,1.0
76484,2754,1.0
76486,43,1.0
76486,2691,0.667718
76486,2754,0.170731
76486,2756,0.161551
76487,43,1.0
76487,2691,0.10385
76487,2756,0.661243
76487,2821,0.234908
76490,43,1.0
76490,2756,1.0
76491,43,1.0
76491,2787,0.01396
76491,2796,0.98604
76501,43,1.0
76501,2586,1.0
76502,43,1.0
76502,2586,1.0
76504,43,1.0
76504,2586,1.0
76511,43,1.0
76511,2586,0.572312
76511,2738,0.062039
76511,2818,0.365649
76513,43,1.0
76513,2586,1.0
76518,43,1.0
76518,2738,1.0
76519,43,1.0
76519,2586,0.285045
76519,2645,0.145816
76519,2738,0.569139
76520,43,1.0
76520,2738,1.0
76522,43,1.0
76522,2622,0.802791
76522,2713,0.197209
76523,43,1.0
76523,2738,1.0
76524,43,1.0
76524,2645,0.803519
76524,2727,0.196481
76525,43,1.0
76525,2622,0.271431
76525,2669,0.515212
76525,2713,0.213357
76527,43,1.0
76527,2586,0.066396
76527,2599,0.076196
76527,2818,0.857407
76528,43,1.0
76528,2586,0.019384
76528,2622,0.980616
76530,43,1.0
76530,2818,1.0
76531,43,1.0
76531,2619,0.024672
76531,2669,0.9616
76531,2739,0.013728
76534,43,1.0
76534,2586,0.932876
76534,2738,0.067124
76537,43,1.0
76537,2818,1.0
76538,43,1.0
76538,2622,0.308815
76538,2669,0.691185
76539,43,1.0
76539,2586,0.050555
76539,2599,0.218769
76539,2622,0.017571
76539,2713,0.713105
76541,43,1.0
76541,2586,1.0
76542,43,1.0
76542,2586,1.0
76543,43,1.0
76543,2586,1.0
76544,43,1.0
76544,2586,0.209441
76544,2622,0.790559
76548,43,1.0
76548,2586,1.0
76549,43,1.0
76549,2586,0.885272
76549,2599,0.113946
76549,2622,0.000782
76550,43,1.0
76550,2599,0.415586
76550,2713,0.584414
76554,43,1.0
76554,2586,1.0
76556,43,1.0
76556,2598,0.007658
76556,2738,0.992342
76557,43,1.0
76557,2586,0.443562
76557,2622,0.158542
76557,2727,0.397896
76559,43,1.0
76559,2586,1.0
76561,43,1.0
76561,2622,0.8952
76561,2727,0.1048
76565,43,1.0
76565,2669,1.0
76566,43,1.0
76566,2622,0.683574
76566,2669,0.316426
76567,43,1.0
76567,2598,0.093658
76567,2738,0.906342
76569,43,1.0
76569,2586,0.726591
76569,2738,0.273409
76570,43,1.0
76570,2586,0.004249
76570,2645,0.666601
76570,2738,0.32915
76571,43,1.0
76571,2586,1.0
76573,43,1.0
76573,2818,1.0
76574,43,1.0
76574,2799,0.001413
76574,2818,0.998587
76577,43,1.0
76577,2738,0.902502
76577,2818,0.097498
76578,43,1.0
76578,2738,0.007705
76578,2818,0.992295
76579,43,1.0
76579,2586,0.853611
76579,2645,0.146389
76596,43,1.0
76596,2622,1.0
76597,43,1.0
76597,2622,1.0
76598,43,1.0
76598,2622,1.0
76599,43,1.0
76599,2622,1.0
76621,43,1.0
76621,2681,0.962964
76621,2727,0.037036
76622,43,1.0
76622,2681,0.979408
76622,2727,0.020592
76623,43,1.0
76623,2642,1.0
76624,43,1.0
76624,2719,0.124698
76624,2727,0.875302
76626,43,1.0
76626,2642,0.051724
76626,2747,0.948276
76627,43,1.0
76627,2681,1.0
76628,43,1.0
76628,2681,1.0
76629,43,1.0
76629,2645,0.183377
76629,2770,0.816623
76630,43,1.0
76630,2645,0.074098
76630,2727,0.925902
76631,43,1.0
76631,2681,1.0
76632,43,1.0
76632,2645,1.0
76633,43,1.0
76633,2590,0.264064
76633,2727,0.735936
76634,43,1.0
76634,2590,0.979021
76634,2622,0.020979
76635,43,1.0
76635,2719,1.0
76636,43,1.0
76636,2681,1.0
76637,43,1.0
76637,2590,0.568265
76637,2669,0.431735
76638,43,1.0
76638,2727,1.0
76639,43,1.0
76639,2747,1.0
76640,43,1.0
76640,2727,1.0
76641,43,1.0
76641,2642,0.084835
76641,2747,0.915165
76642,43,1.0
76642,2719,1.0
76643,43,1.0
76643,2727,1.0
76645,43,1.0
76645,2681,1.0
76648,43,1.0
76648,2681,0.742391
76648,2719,0.139949
76648,2747,0.11766
76649,43,1.0
76649,2590,0.791777
76649,2644,0.208223
76650,43,1.0
76650,2681,1.0
76651,43,1.0
76651,2642,1.0
76652,43,1.0
76652,2590,0.999976
76652,2698,2.4e-05
76653,43,1.0
76653,2645,0.328566
76653,2719,0.575882
76653,2770,0.095552
76654,43,1.0
76654,2727,1.0
76655,43,1.0
76655,2645,0.167757
76655,2727,0.832243
76656,43,1.0
76656,2645,1.0
76657,43,1.0
76657,2622,0.075093
76657,2727,0.924907
76660,43,1.0
76660,2681,1.0
76661,43,1.0
76661,2645,1.0
76664,43,1.0
76664,2645,0.070347
76664,2719,0.647209
76664,2727,0.282443
76665,43,1.0
76665,2590,1.0
76666,43,1.0
76666,2681,0.632021
76666,2747,0.367979
76667,43,1.0
76667,2653,0.176994
76667,2719,0.823006
76670,43,1.0
76670,2642,0.625059
76670,2681,0.374941
76671,43,1.0
76671,2590,1.0
76673,43,1.0
76673,2681,0.616057
76673,2719,0.374892
76673,2727,0.009051
76676,43,1.0
76676,2681,1.0
76678,43,1.0
76678,2719,1.0
76679,43,1.0
76679,2747,1.0
76680,43,1.0
76680,2645,1.0
76681,43,1.0
76681,2747,1.0
76682,43,1.0
76682,2645,0.602017
76682,2727,0.397983
76685,43,1.0
76685,2645,1.0
76686,43,1.0
76686,2719,1.0
76687,43,1.0
76687,2645,0.00917
76687,2719,0.819726
76687,2770,0.171104
76689,43,1.0
76689,2590,0.587532
76689,2622,0.133736
76689,2727,0.278731
76690,43,1.0
76690,2590,0.618855
76690,2644,0.0332
76690,2785,0.347945
76691,43,1.0
76691,2681,0.073785
76691,2727,0.926215
76692,43,1.0
76692,2681,1.0
76693,43,1.0
76693,2653,0.521269
76693,2719,0.102582
76693,2747,0.376149
76701,43,1.0
76701,2727,1.0
76704,43,1.0
76704,2727,1.0
76705,43,1.0
76705,2727,1.0
76706,43,1.0
76706,2645,0.044326
76706,2727,0.955674
76707,43,1.0
76707,2727,1.0
76708,43,1.0
76708,2727,1.0
76710,43,1.0
76710,2727,1.0
76711,43,1.0
76711,2727,1.0
76712,43,1.0
76712,2727,1.0
76798,43,1.0
76798,2727,1.0
76801,43,1.0
76801,2597,0.948688
76801,2614,0.030063
76801,2739,0.021249
76802,43,1.0
76802,2597,1.0
76820,43,1.0
76820,2732,1.0
76821,43,1.0
76821,2772,1.0
76823,43,1.0
76823,2597,0.874717
76823,2614,0.125283
76824,43,1.0
76824,2778,1.0
76825,43,1.0
76825,2726,0.972552
76825,2732,0.027448
76827,43,1.0
76827,2597,0.93125
76827,2614,0.06875
76828,43,1.0
76828,2614,1.0
76831,43,1.0
76831,2722,1.0
76832,43,1.0
76832,2778,1.0
76834,43,1.0
76834,2614,1.0
76836,43,1.0
76836,2620,0.387394
76836,2726,0.612606
76837,43,1.0
76837,2620,1.0
76841,43,1.0
76841,2706,0.010032
76841,2736,0.315103
76841,2779,0.674866
76842,43,1.0
76842,2732,0.593735
76842,2778,0.406265
76844,43,1.0
76844,2669,0.032271
76844,2713,0.013777
76844,2739,0.953953
76845,43,1.0
76845,2614,1.0
76848,43,1.0
76848,2736,1.0
76849,43,1.0
76849,2705,0.029928
76849,2706,0.970072
76852,43,1.0
76852,2726,1.0
76853,43,1.0
76853,2713,0.877062
76853,2739,0.115983
76853,2778,0.006955
76854,43,1.0
76854,2706,0.85747
76854,2736,0.14253
76856,43,1.0
76856,2732,1.0
76857,43,1.0
76857,2597,0.95881
76857,2619,0.04119
76858,43,1.0
76858,2620,0.662477
76858,2726,0.337523
76859,43,1.0
76859,2706,0.142887
76859,2736,0.857113
76861,43,1.0
76861,2772,0.400207
76861,2798,0.599793
76862,43,1.0
76862,2620,1.0
76864,43,1.0
76864,2739,1.0
76865,43,1.0
76865,2772,1.0
76866,43,1.0
76866,2620,1.0
76869,43,1.0
76869,2722,0.226283
76869,2732,0.382994
76869,2778,0.390723
76870,43,1.0
76870,2739,1.0
76871,43,1.0
76871,2726,0.091958
76871,2778,0.908042
76872,43,1.0
76872,2726,0.792983
76872,2778,0.207017
76873,43,1.0
76873,2614,1.0
76874,43,1.0
76874,2706,0.567846
76874,2790,0.432154
76875,43,1.0
76875,2620,0.373182
76875,2772,0.626818
76877,43,1.0
76877,2778,1.0
76878,43,1.0
76878,2614,1.0
76880,43,1.0
76880,2739,1.0
76882,43,1.0
76882,2614,0.451542
76882,2772,0.548458
76884,43,1.0
76884,2614,1.0
76885,43,1.0
76885,2722,1.0
76887,43,1.0
76887,2726,1.0
76888,43,1.0
76888,2614,1.0
76890,43,1.0
76890,2597,0.781996
76890,2619,0.020654
76890,2739,0.19735
76901,43,1.0
76901,2690,0.271632
76901,2798,0.728368
76902,43,1.0
76902,2798,1.0
76903,43,1.0
76903,2798,1.0
76904,43,1.0
76904,2690,0.077433
76904,2798,0.922567
76905,43,1.0
76905,2798,1.0
76908,43,1.0
76908,2798,1.0
76909,43,1.0
76909,2798,1.0
76930,43,1.0
76930,2625,0.496804
76930,2690,0.503196
76932,43,1.0
76932,2625,0.367789
76932,2764,0.632211
76933,43,1.0
76933,2613,0.698247
76933,2772,0.301753
76934,43,1.0
76934,2798,1.0
76935,43,1.0
76935,2779,0.510312
76935,2798,0.489688
76936,43,1.0
76936,2779,1.0
76937,43,1.0
76937,2620,0.196052
76937,2798,0.803948
76939,43,1.0
76939,2798,1.0
76940,43,1.0
76940,2798,1.0
76941,43,1.0
76941,2690,1.0
76943,43,1.0
76943,2625,0.744691
76943,2805,0.255309
76945,43,1.0
76945,2613,0.949029
76945,2788,0.010605
76945,2798,0.040366
76950,43,1.0
76950,2641,0.13197
76950,2790,0.794007
76950,2805,0.074023
76951,43,1.0
76951,2788,1.0
76953,43,1.0
76953,2613,1.0
76955,43,1.0
76955,2620,0.258424
76955,2798,0.741576
76957,43,1.0
76957,2798,1.0
76958,43,1.0
76958,2798,1.0
77002,43,1.0
77002,2673,1.0
77003,43,1.0
77003,2673,1.0
77004,43,1.0
77004,2673,1.0
77005,43,1.0
77005,2673,1.0
77006,43,1.0
77006,2673,1.0
77007,43,1.0
77007,2673,1.0
77008,43,1.0
77008,2673,1.0
77009,43,1.0
77009,2673,1.0
77010,43,1.0
77010,2673,1.0
77011,43,1.0
77011,2673,1.0
77012,43,1.0
77012,2673,1.0
77013,43,1.0
77013,2673,1.0
77014,43,1.0
77014,2673,1.0
77015,43,1.0
77015,2673,1.0
77016,43,1.0
77016,2673,1.0
77017,43,1.0
77017,2673,1.0
77018,43,1.0
77018,2673,1.0
77019,43,1.0
77019,2673,1.0
77020,43,1.0
77020,2673,1.0
77021,43,1.0
77021,2673,1.0
77022,43,1.0
77022,2673,1.0
77023,43,1.0
77023,2673,1.0
77024,43,1.0
77024,2673,1.0
77025,43,1.0
77025,2673,1.0
77026,43,1.0
77026,2673,1.0
77027,43,1.0
77027,2673,1.0
77028,43,1.0
77028,2673,1.0
77029,43,1.0
77029,2673,1.0
77030,43,1.0
77030,2673,1.0
77031,43,1.0
77031,2651,0.008771
77031,2673,0.991229
77032,43,1.0
77032,2673,1.0
77033,43,1.0
77033,2673,1.0
77034,43,1.0
77034,2673,1.0
77035,43,1.0
77035,2673,1.0
77036,43,1.0
77036,2673,1.0
77037,43,1.0
77037,2673,1.0
77038,43,1.0
77038,2673,1.0
77039,43,1.0
77039,2673,1.0
77040,43,1.0
77040,2673,1.0
77041,43,1.0
77041,2673,1.0
77042,43,1.0
77042,2673,1.0
77043,43,1.0
77043,2673,1.0
77044,43,1.0
77044,2673,1.0
77045,43,1.0
77045,2673,1.0
77046,43,1.0
77046,2673,1.0
77047,43,1.0
77047,2673,1.0
77048,43,1.0
77048,2673,1.0
77049,43,1.0
77049,2673,1.0
77050,43,1.0
77050,2673,1.0
77051,43,1.0
77051,2673,1.0
77053,43,1.0
77053,2651,0.687754
77053,2673,0.312246
77054,43,1.0
77054,2673,1.0
77055,43,1.0
77055,2673,1.0
77056,43,1.0
77056,2673,1.0
77057,43,1.0
77057,2673,1.0
77058,43,1.0
77058,2656,0.004553
77058,2673,0.995447
77059,43,1.0
77059,2673,1.0
77060,43,1.0
77060,2673,1.0
77061,43,1.0
77061,2673,1.0
77062,43,1.0
77062,2673,1.0
77063,43,1.0
77063,2673,1.0
77064,43,1.0
77064,2673,1.0
77065,43,1.0
77065,2673,1.0
77066,43,1.0
77066,2673,1.0
77067,43,1.0
77067,2673,1.0
77068,43,1.0
77068,2673,1.0
77069,43,1.0
77069,2673,1.0
77070,43,1.0
77070,2673,1.0
77071,43,1.0
77071,2673,1.0
77072,43,1.0
77072,2673,1.0
77073,43,1.0
77073,2673,1.0
77074,43,1.0
77074,2673,1.0
77075,43,1.0
77075,2673,1.0
77076,43,1.0
77076,2673,1.0
77077,43,1.0
77077,2673,1.0
77078,43,1.0
77078,2673,1.0
77079,43,1.0
77079,2673,1.0
77080,43,1.0
77080,2673,1.0
77081,43,1.0
77081,2673,1.0
77082,43,1.0
77082,2651,0.002086
77082,2673,0.997914
77083,43,1.0
77083,2651,0.40233
77083,2673,0.59767
77084,43,1.0
77084,2673,1.0
77085,43,1.0
77085,2651,0.030717
77085,2673,0.969283
77086,43,1.0
77086,2673,1.0
77087,43,1.0
77087,2673,1.0
77088,43,1.0
77088,2673,1.0
77089,43,1.0
77089,2673,1.0
77090,43,1.0
77090,2673,1.0
77091,43,1.0
77091,2673,1.0
77092,43,1.0
77092,2673,1.0
77093,43,1.0
77093,2673,1.0
77094,43,1.0
77094,2673,1.0
77095,43,1.0
77095,2673,1.0
77096,43,1.0
77096,2673,1.0
77098,43,1.0
77098,2673,1.0
77099,43,1.0
77099,2651,0.049494
77099,2673,0.950506
77204,43,1.0
77204,2673,1.0
77301,43,1.0
77301,2742,1.0
77302,43,1.0
77302,2742,1.0
77303,43,1.0
77303,2742,1.0
77304,43,1.0
77304,2742,1.0
77306,43,1.0
77306,2742,1.0
77316,43,1.0
77316,2665,0.038514
77316,2742,0.961486
77318,43,1.0
77318,2742,1.0
77320,43,1.0
77320,2776,0.086107
77320,2808,0.913893
77326,43,1.0
77326,2759,1.0
77327,43,1.0
77327,2718,0.999118
77327,2742,0.000882
77328,43,1.0
77328,2718,0.08358
77328,2742,0.215779
77328,2776,0.700641
77331,43,1.0
77331,2776,1.0
77334,43,1.0
77334,2808,1.0
77335,43,1.0
77335,2759,1.0
77336,43,1.0
77336,2673,1.0
77338,43,1.0
77338,2673,1.0
77339,43,1.0
77339,2673,0.771419
77339,2742,0.228581
77340,43,1.0
77340,2808,1.0
77341,43,1.0
77341,2808,1.0
77342,43,1.0
77342,2808,1.0
77345,43,1.0
77345,2673,1.0
77346,43,1.0
77346,2673,1.0
77350,43,1.0
77350,2759,1.0
77351,43,1.0
77351,2759,1.0
77354,43,1.0
77354,2742,1.0
77355,43,1.0
77355,2742,0.900862
77355,2809,0.099138
77356,43,1.0
77356,2665,0.020677
77356,2742,0.979323
77357,43,1.0
77357,2673,0.106004
77357,2718,0.075716
77357,2742,0.818279
77358,43,1.0
77358,2742,0.062724
77358,2776,0.209691
77358,2808,0.727585
77359,43,1.0
77359,2776,1.0
77360,43,1.0
77360,2759,1.0
77362,43,1.0
77362,2742,1.0
77363,43,1.0
77363,2665,0.981146
77363,2809,0.018854
77364,43,1.0
77364,2776,1.0
77365,43,1.0
77365,2673,0.037761
77365,2742,0.962239
77367,43,1.0
77367,2808,1.0
77368,43,1.0
77368,2718,1.0
77369,43,1.0
77369,2672,0.026498
77369,2718,0.973502
77371,43,1.0
77371,2718,0.000821
77371,2776,0.999179
77372,43,1.0
77372,2718,0.124944
77372,2742,0.875056
77373,43,1.0
77373,2673,1.0
77374,43,1.0
77374,2672,1.0
77375,43,1.0
77375,2673,1.0
77376,43,1.0
77376,2672,1.0
77377,43,1.0
77377,2673,1.0
77378,43,1.0
77378,2742,0.605881
77378,2776,0.394119
77379,43,1.0
77379,2673,1.0
77380,43,1.0
77380,2742,1.0
77381,43,1.0
77381,2742,1.0
77382,43,1.0
77382,2742,1.0
77384,43,1.0
77384,2742,1.0
77385,43,1.0
77385,2742,1.0
77386,43,1.0
77386,2742,1.0
77388,43,1.0
77388,2673,1.0
77389,43,1.0
77389,2673,1.0
77396,43,1.0
77396,2673,1.0
77401,43,1.0
77401,2673,1.0
77406,43,1.0
77406,2651,1.0
77407,43,1.0
77407,2651,1.0
77412,43,1.0
77412,2617,1.0
77414,43,1.0
77414,2733,1.0
77415,43,1.0
77415,2733,1.0
77417,43,1.0
77417,2651,1.0
77418,43,1.0
77418,2580,1.0
77419,43,1.0
77419,2733,1.0
77420,43,1.0
77420,2651,0.118
77420,2733,0.260692
77420,2813,0.621308
77422,43,1.0
77422,2592,1.0
77423,43,1.0
77423,2651,0.080647
77423,2809,0.919353
77426,43,1.0
77426,2580,0.212403
77426,2811,0.787597
77428,43,1.0
77428,2733,1.0
77429,43,1.0
77429,2673,1.0
77430,43,1.0
77430,2592,0.795729
77430,2651,0.204271
77431,43,1.0
77431,2592,1.0
77432,43,1.0
77432,2813,1.0
77433,43,1.0
77433,2673,1.0
77434,43,1.0
77434,2617,0.66267
77434,2813,0.33733
77435,43,1.0
77435,2617,0.030355
77435,2651,0.072884
77435,2813,0.896761
77436,43,1.0
77436,2813,1.0
77437,43,1.0
77437,2813,1.0
77440,43,1.0
77440,2733,1.0
77441,43,1.0
77441,2651,1.0
77442,43,1.0
77442,2617,1.0
77443,43,1.0
77443,2813,1.0
77444,43,1.0
77444,2592,0.497008
77444,2651,0.502992
77445,43,1.0
77445,2809,1.0
77446,43,1.0
77446,2809,1.0
77447,43,1.0
77447,2673,0.66973
77447,2742,0.048468
77447,2809,0.281802
77448,43,1.0
77448,2813,1.0
77449,43,1.0
77449,2673,1.0
77450,43,1.0
77450,2651,0.354603
77450,2673,0.645397
77451,43,1.0
77451,2651,1.0
77453,43,1.0
77453,2813,1.0
77454,43,1.0
77454,2813,1.0
77455,43,1.0
77455,2617,0.055045
77455,2692,0.053822
77455,2813,0.891133
77456,43,1.0
77456,2733,1.0
77457,43,1.0
77457,2733,1.0
77458,43,1.0
77458,2733,1.0
77459,43,1.0
77459,2651,1.0
77460,43,1.0
77460,2617,1.0
77461,43,1.0
77461,2651,1.0
77464,43,1.0
77464,2651,1.0
77465,43,1.0
77465,2601,0.020054
77465,2692,0.151062
77465,2733,0.828884
77466,43,1.0
77466,2809,1.0
77467,43,1.0
77467,2813,1.0
77468,43,1.0
77468,2733,1.0
77469,43,1.0
77469,2651,1.0
77470,43,1.0
77470,2617,1.0
77471,43,1.0
77471,2651,1.0
77473,43,1.0
77473,2580,1.0
77474,43,1.0
77474,2580,0.981076
77474,2617,0.018924
77475,43,1.0
77475,2617,1.0
77476,43,1.0
77476,2651,1.0
77477,43,1.0
77477,2651,0.947701
77477,2673,0.052299
77478,43,1.0
77478,2651,1.0
77479,43,1.0
77479,2651,1.0
77480,43,1.0
77480,2592,0.81935
77480,2733,0.18065
77481,43,1.0
77481,2651,1.0
77482,43,1.0
77482,2733,1.0
77483,43,1.0
77483,2733,1.0
77484,43,1.0
77484,2665,0.010912
77484,2673,0.209558
77484,2809,0.77953
77485,43,1.0
77485,2580,0.590983
77485,2651,0.409017
77486,43,1.0
77486,2592,1.0
77488,43,1.0
77488,2617,4e-06
77488,2813,0.999996
77489,43,1.0
77489,2651,0.964136
77489,2673,0.035864
77493,43,1.0
77493,2651,0.00105
77493,2673,0.682917
77493,2809,0.316033
77494,43,1.0
77494,2651,0.850336
77494,2673,0.070167
77494,2809,0.079496
77498,43,1.0
77498,2651,1.0
77502,43,1.0
77502,2673,1.0
77503,43,1.0
77503,2673,1.0
77504,43,1.0
77504,2673,1.0
77505,43,1.0
77505,2673,1.0
77506,43,1.0
77506,2673,1.0
77507,43,1.0
77507,2673,1.0
77510,43,1.0
77510,2592,0.064924
77510,2656,0.935076
77511,43,1.0
77511,2592,0.86644
77511,2656,0.13356
77514,43,1.0
77514,2608,1.0
77515,43,1.0
77515,2592,1.0
77517,43,1.0
77517,2592,0.248041
77517,2656,0.751959
77518,43,1.0
77518,2656,1.0
77519,43,1.0
77519,2672,1.0
77520,43,1.0
77520,2608,0.029644
77520,2673,0.970356
77521,43,1.0
77521,2608,0.232806
77521,2673,0.767194
77523,43,1.0
77523,2608,0.952385
77523,2673,0.047615
77530,43,1.0
77530,2673,1.0
77531,43,1.0
77531,2592,1.0
77532,43,1.0
77532,2673,1.0
77533,43,1.0
77533,2718,1.0
77534,43,1.0
77534,2592,1.0
77535,43,1.0
77535,2608,0.031253
77535,2673,0.002406
77535,2718,0.966341
77536,43,1.0
77536,2673,1.0
77538,43,1.0
77538,2718,1.0
77539,43,1.0
77539,2656,1.0
77541,43,1.0
77541,2592,1.0
77545,43,1.0
77545,2592,0.007594
77545,2651,0.992406
77546,43,1.0
77546,2592,0.019373
77546,2656,0.670503
77546,2673,0.310124
77547,43,1.0
77547,2673,1.0
77550,43,1.0
77550,2656,1.0
77551,43,1.0
77551,2656,1.0
77554,43,1.0
77554,2656,1.0
77555,43,1.0
77555,2656,1.0
77560,43,1.0
77560,2608,1.0
77561,43,1.0
77561,2718,1.0
77562,43,1.0
77562,2673,1.0
77563,43,1.0
77563,2656,1.0
77564,43,1.0
77564,2672,0.237302
77564,2718,0.762698
77565,43,1.0
77565,2656,1.0
77566,43,1.0
77566,2592,1.0
77568,43,1.0
77568,2656,1.0
77571,43,1.0
77571,2673,1.0
77573,43,1.0
77573,2656,1.0
77575,43,1.0
77575,2608,0.03317
77575,2718,0.96683
77577,43,1.0
77577,2592,1.0
77578,43,1.0
77578,2592,1.0
77580,43,1.0
77580,2608,1.0
77581,43,1.0
77581,2592,0.94245
77581,2673,0.05755
77582,43,1.0
77582,2718,1.0
77583,43,1.0
77583,2592,0.914734
77583,2651,0.085266
77584,43,1.0
77584,2592,0.958495
77584,2651,0.041505
77585,43,1.0
77585,2672,1.0
77586,43,1.0
77586,2656,1.7e-05
77586,2673,0.999983
77587,43,1.0
77587,2673,1.0
77590,43,1.0
77590,2656,1.0
77591,43,1.0
77591,2656,1.0
77597,43,1.0
77597,2608,1.0
77598,43,1.0
77598,2673,1.0
77611,43,1.0
77611,2753,1.0
77612,43,1.0
77612,2693,0.652958
77612,2748,0.347042
77613,43,1.0
77613,2695,1.0
77614,43,1.0
77614,2748,1.0
77615,43,1.0
77615,2693,1.0
77616,43,1.0
77616,2801,1.0
77617,43,1.0
77617,2656,1.0
77619,43,1.0
77619,2695,1.0
77622,43,1.0
77622,2695,1.0
77623,43,1.0
77623,2656,1.0
77624,43,1.0
77624,2801,1.0
77625,43,1.0
77625,2672,1.0
77627,43,1.0
77627,2695,1.0
77629,43,1.0
77629,2695,0.730508
77629,2718,0.269492
77630,43,1.0
77630,2753,1.0
77632,43,1.0
77632,2748,0.236117
77632,2753,0.763883
77640,43,1.0
77640,2695,1.0
77642,43,1.0
77642,2695,1.0
77650,43,1.0
77650,2656,1.0
77651,43,1.0
77651,2695,1.0
77655,43,1.0
77655,2695,1.0
77656,43,1.0
77656,2672,0.863541
77656,2801,0.136459
77657,43,1.0
77657,2672,1.0
77659,43,1.0
77659,2672,1.0
77660,43,1.0
77660,2801,1.0
77661,43,1.0
77661,2608,1.0
77662,43,1.0
77662,2693,0.148795
77662,2753,0.851205
77663,43,1.0
77663,2672,0.834351
77663,2801,0.165649
77664,43,1.0
77664,2672,0.095407
77664,2801,0.904593
77665,43,1.0
77665,2608,0.753533
77665,2695,0.246467
77701,43,1.0
77701,2695,1.0
77702,43,1.0
77702,2695,1.0
77703,43,1.0
77703,2695,1.0
77705,43,1.0
77705,2695,1.0
77706,43,1.0
77706,2695,1.0
77707,43,1.0
77707,2695,1.0
77708,43,1.0
77708,2695,1.0
77713,43,1.0
77713,2695,1.0
77801,43,1.0
77801,2593,1.0
77802,43,1.0
77802,2593,1.0
77803,43,1.0
77803,2593,1.0
77807,43,1.0
77807,2593,0.851798
77807,2770,0.148202
77808,43,1.0
77808,2593,0.842714
77808,2770,0.157286
77830,43,1.0
77830,2665,1.0
77831,43,1.0
77831,2665,0.765281
77831,2729,0.012355
77831,2808,0.222363
77833,43,1.0
