tract_geoid,total_pop,poverty_pop,poverty_percent,mfi,is_urban
31109001302,2959,40,0.013518080432578574,96194,true
31055007303,3157,40,0.012670256572695597,96964,false
33013032701,1490,40,0.026845637583892617,85714,true
34013019500,3810,40,0.010498687664041995,226307,true
34017018301,2637,40,0.015168752370117557,250001,true
17031670800,1015,296,0.29162561576354679,27917,true
17031242400,2716,296,0.10898379970544919,151625,true
17031827805,2934,296,0.10088616223585549,79950,true
17031071500,6187,296,0.047842249878778081,185179,true
17115002300,2893,296,0.10231593501555479,84500,true
18089042702,5193,296,0.056999807433083,97727,true
18141011601,8116,296,0.036471168063085264,92802,true
18097320202,4380,296,0.067579908675799091,120393,true
18091042200,3074,296,0.096291476903057907,73906,true
19103001200,2073,296,0.1427882296189098,123150,true
20091053509,6989,296,0.042352267849477751,104881,true
05021950100,1965,296,0.15063613231552161,50455,false
06075013000,4719,296,0.062725153634244538,188833,true
06073009305,4530,296,0.065342163355408392,112461,true
06059042324,4465,296,0.066293393057110864,152584,true
06111005100,3433,296,0.086221963297407514,104853,false
06037500600,4912,296,0.06026058631921824,72568,true
06037554522,4929,296,0.060052749036315682,125089,true
06037621301,6971,296,0.04246162673934873,138287,true
06037701602,3875,296,0.076387096774193544,146250,true
06085503802,8587,296,0.034470711540701061,112679,true
06085503208,4603,296,0.06430588746469694,104904,true
06015000203,1146,296,0.2582897033158813,42727,false
15003008005,6411,296,0.046170644205272192,118750,true
41005024304,2398,296,0.12343619683069225,106328,false
51101950102,6239,296,0.047443500560987339,78848,false
51119951100,2560,296,0.115625,56680,false
28075010500,5384,296,0.0549777117384844,74197,false
42055012100,4188,296,0.070678127984718245,69688,true
42101035200,4514,296,0.065573770491803282,102717,true
42101036202,6219,296,0.0475960765396366,89519,true
42129802400,3871,296,0.076466029449754586,81786,true
29217950500,3127,296,0.0946594179724976,85833,false
29209090500,5655,296,0.05234305923961096,64964,false
53025010500,2957,296,0.10010145417653027,80609,false
53033021600,4881,296,0.060643310796967838,135000,true
72127001100,1511,296,0.19589675711449372,63219,true
44007015700,3256,296,0.090909090909090912,86579,true
45063020100,2745,296,0.10783242258652095,66823,true
08005006815,4676,296,0.063301967493584257,85114,true
09009180300,2172,296,0.13627992633517497,67262,true
36103159406,4786,296,0.061847053907229423,96912,true
36103112001,5426,296,0.054552156284555842,122337,true
36047025000,1848,296,0.16017316017316016,52647,true
36055011601,5504,296,0.053779069767441859,72963,true
37119000300,1115,296,0.26547085201793724,136528,true
37179021015,4849,296,0.061043514126624045,69906,false
37151031602,1306,296,0.22664624808575803,40643,true
37183053717,3994,296,0.07411116675012519,84053,true
37083930200,4617,296,0.064110894520251246,69391,true
48121021517,4133,296,0.071618678925719811,76932,true
48453001738,6809,296,0.043471875458951391,138618,true
48355003500,2085,296,0.14196642685851318,65952,true
48141010303,3381,296,0.0875480627033422,68417,true
48085031313,13198,296,0.022427640551598727,153026,true
48171950200,4515,296,0.065559246954595793,71774,false
48251130205,4022,296,0.073595226255594226,75257,true
12009071339,6579,296,0.044991640066879467,60481,true
12009066700,4970,296,0.059557344064386321,101571,true
12105012303,4251,296,0.06963067513526229,81275,true
12105012803,3712,296,0.079741379310344834,48827,true
12109020707,5099,296,0.058050598156501272,81699,true
12095014400,3048,296,0.09711286089238845,101563,true
12081001105,3761,296,0.07870247274660995,69637,true
12099007812,5551,296,0.053323725454872996,70449,true
12021010102,6209,296,0.0476727331293284,97731,true
39153504800,4881,296,0.060643310796967838,44491,true
39061010500,1553,296,0.1905988409529942,54295,true
39019720100,3072,296,0.096354166666666671,75750,false
39045033100,9017,296,0.032826882555173562,89620,true
39039958200,4810,296,0.061538461538461542,79893,false
39103417300,4222,296,0.070108953102794885,95670,true
39085200300,3176,296,0.093198992443324941,74167,true
39035152702,2202,296,0.13442325158946411,47292,true
21099970100,2117,296,0.13982050070854984,54868,false
22071009100,2067,296,0.14320270924044509,52143,true
23029955400,1390,296,0.21294964028776978,46635,false
24033803607,3743,296,0.079080951108736308,94375,true
24005492600,3472,296,0.085253456221198162,74485,true
24013508101,5017,296,0.058999402033087504,112000,true
25003914100,5520,296,0.0536231884057971,90257,true
26099241300,2593,296,0.11415349016583108,59136,true
26079950601,2144,296,0.13805970149253732,57000,false
26149041200,2801,296,0.10567654409139593,63594,false
26163594000,2500,296,0.1184,80052,true
27083360100,3638,296,0.081363386476085764,77500,false
01079979900,1939,296,0.15265600825167613,57604,false
04013420216,4287,296,0.069045952880802425,85455,true
04005000600,5359,296,0.05523418548236611,88500,true
55083100500,2238,296,0.13226094727435209,59243,false
55079018500,1926,296,0.15368639667705089,76023,true
50027966300,1775,296,0.1667605633802817,66875,false
49049001106,2997,296,0.098765432098765427,74236,true
49033950100,2384,296,0.12416107382550336,62094,false
49001100200,3160,296,0.093670886075949367,69583,false
49029970100,10359,296,0.02857418669755768,98482,false
31153010205,6618,296,0.0447265034753702,110401,true
31109010100,6515,296,0.0454336147352264,106921,false
31055007468,2472,296,0.11974110032362459,82847,true
31003979800,2694,296,0.10987379361544172,60000,false
32003002953,4558,296,0.064940763492759984,75114,true
32003005846,6107,296,0.048468970034386771,95125,true
34025811200,5830,296,0.050771869639794166,120602,true
34007605400,2573,296,0.1150408083948698,88269,true
35027960200,1278,296,0.23161189358372458,53618,false
17043843100,3941,552,0.14006597310327329,76204,true
17031100100,5630,552,0.0980461811722913,100639,true
17031828701,4105,552,0.13447015834348355,86250,true
17167001004,4735,552,0.11657866948257656,83010,true
18105001501,6051,552,0.091224590976698064,93393,false
18039001300,6723,552,0.0821062025881303,74342,false
18033020602,4450,552,0.12404494382022471,60119,true
19013002604,4052,552,0.13622902270483711,70588,false
13089023311,5036,552,0.10961080222398729,78472,true
13139001302,5405,552,0.10212765957446808,85665,true
06073003401,6287,552,0.087800222681724188,61272,true
06113010508,2657,552,0.20775310500564548,139028,true
06037134306,4176,552,0.13218390804597702,68958,true
06037291120,2407,552,0.22933111757374325,60577,true
41015950200,5662,552,0.097492052278346869,66932,true
42039110202,3681,552,0.14995925020374898,59857,false
42013100500,3364,552,0.16409036860879905,56375,true
42011010700,7166,552,0.077030421434552049,94059,true
29189210703,3762,552,0.14673046251993621,56174,true
72031050103,4807,552,0.11483253588516747,59833,true
72127001900,2961,552,0.18642350557244175,73774,true
47093001700,2273,552,0.24285085789705235,48438,true
36081055100,4242,552,0.13012729844413012,61006,true
36029007902,6152,552,0.089726918075422629,72273,true
37045950601,3809,552,0.14491992648989235,58944,false
37051003312,6666,552,0.082808280828082809,59609,true
37183053523,5629,552,0.09806359921833363,126719,true
37025041501,11299,552,0.048853880874413662,123922,true
48147950401,2496,552,0.22115384615384615,41974,true
48157673200,19346,552,0.028533030083738239,158687,true
48141001800,1063,552,0.51928504233301975,25707,true
48085031507,6310,552,0.087480190174326469,98750,true
48201254200,2616,552,0.21100917431192662,53523,true
48113009802,5820,552,0.094845360824742264,51737,true
48113014403,4731,552,0.11667723525681674,43236,true
48499950100,4202,552,0.13136601618277011,67868,false
12117020812,3921,552,0.14078041315990819,68793,true
12057014119,7679,552,0.071884359942700871,107429,true
12099005300,4128,552,0.13372093023255813,91302,true
12127090204,8361,552,0.066020810907786151,75590,true
38015010500,5061,552,0.10906935388263189,100027,true
39169003400,3357,552,0.16443252904378911,51767,true
39035140702,1640,552,0.33658536585365856,50125,true
24033802600,3350,552,0.16477611940298509,69861,true
25017352101,2669,552,0.20681903334582241,163974,true
26099255200,3989,552,0.13838054650288292,45909,true
26099232400,5619,552,0.0982381206620395,69012,true
26125135000,3842,552,0.14367516918271733,71573,true
26109960600,3701,552,0.14914887868143745,57835,true
26163500600,2796,552,0.19742489270386265,34965,true
27139081300,8503,552,0.0649182641420675,88529,true
27037060202,3402,552,0.16225749559082892,80345,true
40031000700,2642,552,0.20893262679788038,41118,true
40031001500,2451,552,0.2252141982864137,29704,true
40143001200,1764,552,0.31292517006802723,37500,true
54011000101,1658,552,0.33293124246079614,39000,true
55009000700,4625,552,0.11935135135135135,48791,true
30063001500,6720,552,0.082142857142857142,62452,false
34039034500,4430,552,0.12460496613995485,94604,true
35001003728,4122,552,0.1339155749636099,72809,true
17119402200,3327,808,0.24286143672978661,70208,true
13095010601,1893,808,0.42683571051241415,23125,true
06083000900,3533,808,0.22870082083215398,-666666666,true
06065046102,1746,808,0.4627720504009164,22083,true
06059087901,3972,808,0.20342396777442096,67663,true
41067031003,7733,808,0.10448726238199922,90357,true
41051000902,4789,808,0.16871998329505117,54076,true
51165011700,4610,808,0.1752711496746204,69231,false
42079217400,1460,808,0.55342465753424652,24167,true
42101030900,4553,808,0.1774654074236767,45938,true
42029307000,5451,808,0.14822968262704092,94331,true
72031050811,3966,808,0.2037317196167423,37136,true
72021032100,1853,808,0.43604964921748518,26213,true
47157003000,2747,808,0.29413906079359303,53125,true
46081966302,4937,808,0.16366214300182297,72941,true
08041005000,5577,808,0.14488076026537566,50997,true
48225950100,5147,808,0.15698465125315719,46891,false
48061013204,2086,808,0.38734419942473636,36304,true
48141010406,2960,808,0.27297297297297296,31125,true
12095016734,13603,808,0.059398662059839742,81142,true
38017010305,6507,808,0.12417396649761794,93224,true
39113003201,3806,808,0.21229637414608513,85076,true
39129020310,4931,808,0.16386128574325695,55608,true
39035117900,2331,808,0.34663234663234666,31237,true
21067001300,2092,808,0.38623326959847037,36354,true
21025920600,1824,808,0.44298245614035087,31875,false
21101020702,6982,808,0.11572615296476654,83070,false
22033002601,4211,808,0.19187841367846117,125966,true
22057021601,7210,808,0.11206657420249654,74118,true
24031703401,5340,808,0.15131086142322098,79741,true
26075005301,4946,808,0.16336433481601295,71146,true
26129950500,4203,808,0.1922436354984535,52321,false
26163553100,1652,808,0.48910411622276029,29732,true
26081002700,3336,808,0.2422062350119904,48381,true
04019004421,6896,808,0.11716937354988399,59623,true
55101002402,5567,808,0.145141009520388,80375,true
55025000600,6096,808,0.13254593175853019,37902,true
18003000500,2977,1064,0.35740678535438358,41843,true
18097341200,2444,1064,0.43535188216039278,27925,true
13031110602,4361,1064,0.24398073836276082,48086,false
13021013302,3974,1064,0.26774031202818321,33929,true
20091053602,8697,1064,0.12234103713924342,93750,true
06073002401,4791,1064,0.22208307242746816,53418,true
06019006900,3266,1064,0.32578077158603796,40625,false
06111008700,6004,1064,0.17721518987341772,51513,true
06037575902,5165,1064,0.20600193610842207,66569,true
06037550902,5803,1064,0.18335343787696018,75707,true
16067970200,5636,1064,0.18878637331440737,63969,true
41051010600,2755,1064,0.38620689655172413,159271,true
47035970400,5906,1064,0.18015577378936676,43672,true
45045002001,3275,1064,0.32488549618320611,45363,true
46031941100,2301,1064,0.4624076488483268,35750,false
36061015200,7816,1064,0.13613101330603888,158500,true
36029003400,2622,1064,0.40579710144927539,31204,true
48029140700,4813,1064,0.22106794099314356,53846,true
48349970900,8371,1064,0.12710548321586429,53520,true
48203020200,6613,1064,0.16089520641161348,67350,false
48113010000,5043,1064,0.21098552448939123,60915,true
48409010800,4059,1064,0.26213353042621335,41764,true
39053953900,6060,1064,0.17557755775577558,60667,false
39155933800,2281,1064,0.46646207803594913,42558,true
39155930500,5838,1064,0.18225419664268586,63467,false
22097960200,4064,1064,0.26181102362204722,53341,false
22071001723,5018,1064,0.21203666799521723,53412,true
26061000600,3526,1064,0.3017583664208735,54158,true
01069041600,5253,1064,0.20255092328193414,56310,false
01073012500,3908,1064,0.27226202661207777,47667,true
55079050102,6500,1064,0.16369230769230769,68750,true
17031828100,5171,1320,0.25526977373815507,53494,true
05143010702,5560,1320,0.23741007194244604,53152,true
06073016702,8398,1320,0.1571802810192903,71957,true
06073008800,7207,1320,0.18315526571388926,59438,true
06065043508,6814,1320,0.19371881420604636,57679,true
36005021601,4720,1320,0.27966101694915252,41719,true
37089931400,6098,1320,0.21646441456215151,57863,true
01095031100,5151,1320,0.256260920209668,52386,true
55079003400,6458,1320,0.20439764633013316,45411,true
06103001000,6598,1576,0.23886026068505609,56910,false
06037240600,6167,1576,0.25555375385114321,43625,true
29147470300,6080,1576,0.25921052631578945,67734,true
72113073004,3522,1576,0.44747302668938105,21782,true
37067003701,4337,1576,0.36338482822227347,27361,true
48215020501,5556,1576,0.28365730741540679,34722,true
12086000707,7012,1576,0.22475755847119225,44149,true
22017024104,7491,1576,0.21038579628888,39931,true
54061011200,4629,1576,0.34046230287319074,48162,true
35039944100,6157,1576,0.25596881598180932,49091,true
35031943901,4439,1576,0.35503491777427348,35625,false
06047000304,10132,1832,0.18081326490327676,58882,true
16065950200,4453,1832,0.41140803952391647,30800,true
42101031401,7061,1832,0.25945333522164,45068,true
37099950600,7021,1832,0.26093149124056403,72117,false
04013115700,7367,1832,0.24867653047373423,52135,true
48339692500,8676,2088,0.24066390041493776,48493,true
36005037900,5354,2344,0.43780351139335077,32139,true
37147000502,7964,2600,0.32646911099949771,54580,true
17043842300,3538,41,0.011588468061051441,183594,true
17031801902,3467,41,0.011825785982117105,194205,true
17031051000,1829,41,0.022416621104428651,160577,true
17031080201,3160,41,0.012974683544303797,151856,true
17031720500,1902,41,0.021556256572029444,156992,true
20091052502,1700,41,0.024117647058823528,146406,true
06073018608,2812,41,0.014580369843527738,114913,true
06059021828,4146,41,0.0098890496864447661,181121,true
06111005901,6623,41,0.0061905480899894305,139638,true
06001442000,3419,41,0.011991810470897923,183611,true
51800075405,2144,41,0.019123134328358209,107500,false
51059471304,1769,41,0.023176936122102882,182197,true
42045407805,1841,41,0.022270505160239002,117903,true
42077006204,3902,41,0.010507432086109688,136732,true
42011010801,1880,41,0.021808510638297873,84338,false
47157021352,6081,41,0.0067423121197171514,128269,true
08059012041,5885,41,0.0069668649107901444,102898,true
36059517102,2198,41,0.0186533212010919,123097,true
36103146704,2050,41,0.02,122049,true
12019031107,348,41,0.11781609195402298,115313,false
12099007412,1254,41,0.032695374800637958,140972,true
38015011104,6787,41,0.0060409606600854574,144491,true
22087030105,296,41,0.13851351351351351,52500,false
24033800601,1853,41,0.022126281705342688,93250,true
25025981100,273,41,0.15018315018315018,44038,true
25017317201,3069,41,0.013359400456174651,170972,true
26093740500,2313,41,0.017725897103329009,120469,true
26081012300,3433,41,0.011942907078357122,147625,true
27053020102,2159,41,0.018990273274664196,101310,true
27003050227,4578,41,0.008955875928352992,98456,true
27037060816,6429,41,0.0063773526209363824,157798,true
54033031200,2170,41,0.01889400921658986,81786,false
30069000100,439,41,0.093394077448747156,64583,false
32031001014,2548,41,0.016091051805337521,100938,true
33015065006,1508,41,0.027188328912466843,123438,true
34025800602,3098,41,0.013234344738540994,97000,true
34015500800,2259,41,0.01814962372731297,149545,true
34003061400,5131,41,0.00799064509842136,178315,true
34035052901,857,41,0.047841306884480746,148438,false
17043842702,4688,297,0.063353242320819111,120972,true
18089042605,8953,297,0.03317323802077516,115743,true
18169102500,4062,297,0.073116691285081234,77143,false
13077170403,5268,297,0.056378132118451024,118472,false
13277960500,4356,297,0.068181818181818177,86175,false
13139000204,4143,297,0.071687183200579291,96094,false
20147475300,2704,297,0.10983727810650888,61250,true
05119002600,986,297,0.30121703853955373,25565,true
06053011502,1957,297,0.15176290240163515,79167,false
06073002002,2603,297,0.11409911640414906,159297,true
06073008350,6977,297,0.0425684391572309,105688,true
06073020024,4517,297,0.065751605047597958,95325,true
06071011206,951,297,0.31230283911671924,57857,true
06041108100,6528,297,0.045496323529411763,140708,true
06029003803,8586,297,0.034591194968553458,132989,true
06059099215,5065,297,0.058637709772951629,120152,true
06059099214,3818,297,0.077789418543740177,97450,true
06077004105,4752,297,0.0625,104936,true
06097150607,5123,297,0.057973843451102867,133750,true
15003003501,2348,297,0.12649063032367971,76927,true
51177020204,4009,297,0.074083312546769767,113357,true
51111930300,2372,297,0.12521079258010118,63409,false
42017105702,3040,297,0.09769736842105263,74083,true
42091200402,4009,297,0.074083312546769767,90741,true
42101000300,3120,297,0.095192307692307687,150714,true
42003561600,2090,297,0.14210526315789473,44853,true
42129804400,2162,297,0.13737280296022203,63077,true
29095008100,2203,297,0.13481615978211531,54310,true
53061053505,5605,297,0.052988403211418379,108951,false
53033002800,5144,297,0.057737169517884913,182574,true
53011042100,3042,297,0.097633136094674555,84243,true
72127006500,1406,297,0.21123755334281649,48250,true
47093004200,3130,297,0.094888178913738019,66750,true
44007014600,6554,297,0.045315837656393042,117803,true
45021970501,1963,297,0.15129903209373408,57857,false
45007011100,2471,297,0.12019425333872925,73676,true
08069001608,6344,297,0.046815889029003785,153826,true
36029008002,5199,297,0.0571263704558569,80541,true
36029015800,4178,297,0.0710866443274294,71386,false
36029015501,2368,297,0.12542229729729729,63446,true
36005032600,3212,297,0.092465753424657529,94348,true
36047018400,2608,297,0.1138803680981595,72083,true
37133001700,2146,297,0.13839701770736254,58790,true
48219950100,1374,297,0.21615720524017468,51250,false
48453001770,12989,297,0.022865501578258528,178537,true
48119950100,2781,297,0.10679611650485436,70089,false
48135001600,5936,297,0.050033692722371965,85215,true
48201542700,5283,297,0.056218057921635436,66477,true
12095016714,3639,297,0.081615828524319867,57969,true
12113010814,6238,297,0.047611413914716252,97031,true
12071020202,2563,297,0.11587982832618025,90625,false
12127082904,5529,297,0.053716766142159519,95399,true
38037965900,2295,297,0.12941176470588237,72232,false
39021011505,2959,297,0.10037174721189591,68241,false
39023002601,3890,297,0.076349614395886889,85234,false
39049005810,2944,297,0.10088315217391304,104028,true
39089753900,4997,297,0.059435661396838105,112756,true
39143961200,3840,297,0.07734375,85956,false
39035183603,1369,297,0.21694667640613585,49792,true
21111007603,2572,297,0.11547433903576983,59680,true
22051020303,3551,297,0.083638411715009853,93625,true
22089062900,2591,297,0.1146275569278271,64196,true
23031031000,6270,297,0.04736842105263158,74572,false
23013970500,3306,297,0.089836660617059888,92422,false
24033804002,4084,297,0.0727228207639569,66842,true
25023509102,5722,297,0.05190492834673191,101645,true
25013812101,5186,297,0.057269571924411879,82129,true
27053122500,3425,297,0.086715328467153283,114219,true
27053026815,5778,297,0.0514018691588785,87500,true
27007940002,2030,297,0.14630541871921182,59853,false
04013422213,2755,297,0.10780399274047187,88688,true
04013422631,4488,297,0.0661764705882353,70685,true
04013420209,3987,297,0.0744920993227991,83935,true
04005001301,5304,297,0.055995475113122174,98313,false
40109105800,789,297,0.376425855513308,36607,true
54081001500,3474,297,0.08549222797927461,58537,true
49011126306,7597,297,0.039094379360273795,79524,true
49011127100,8021,297,0.03702780201969829,88259,true
32031001101,2970,297,0.1,95388,true
32003002985,4955,297,0.059939455095862765,79051,true
32003003319,6416,297,0.046290523690773071,96545,true
33003956100,6220,297,0.0477491961414791,89222,false
34029731204,3755,297,0.079094540612516639,67163,true
34007609205,5958,297,0.049848942598187312,100000,true
17043846702,3990,553,0.13859649122807016,77893,true
17031826301,3864,553,0.1431159420289855,57143,true
18089021100,2734,553,0.20226773957571323,52316,true
18003000800,4175,553,0.13245508982035928,59196,true
18039000700,7193,553,0.0768803002919505,77188,true
18167010500,2352,553,0.23511904761904762,42813,true
19139050900,2747,553,0.20131052056789225,68158,true
13135050721,8462,553,0.0653509808555897,81645,true
20005081700,4388,553,0.12602552415679125,57850,true
06067009307,5520,553,0.10018115942028985,96597,true
06067007012,3452,553,0.16019698725376594,64573,true
06031000701,5656,553,0.097772277227722776,92880,true
06019005702,5198,553,0.10638707195075028,96274,true
06037132501,4196,553,0.13179218303145854,63819,true
41043020300,7503,553,0.073703851792616293,80078,true
51083930400,3973,553,0.13918952932292977,63822,false
51810046013,4416,553,0.12522644927536231,76326,true
42013011002,3807,553,0.14525873391121619,53289,true
42021000100,1069,553,0.51730589335827881,37250,true
53065951300,4289,553,0.128934483562602,69788,false
47003950300,3357,553,0.16473041406017278,59490,false
47081950302,4408,553,0.12545372050816697,52209,false
47011011601,4550,553,0.12153846153846154,65947,false
44003020102,4770,553,0.11593291404612159,71514,true
44007012401,7372,553,0.07501356483993489,85604,true
45051010100,2836,553,0.19499294781382229,57031,false
08005005700,3915,553,0.14125159642401022,70833,true
36119004200,4414,553,0.12528318985047576,133364,true
36009961300,3676,553,0.15043525571273123,65580,false
48077030301,4471,553,0.12368597629165735,67538,false
48085031643,5036,553,0.10980937251787133,102571,true
48113007819,2172,553,0.25460405156537752,31276,true
48113013609,3902,553,0.14172219374679651,82500,true
39061021702,4242,553,0.13036303630363036,48233,true
39045030300,3276,553,0.16880341880341881,53553,true
39035161300,2959,553,0.18688746198039879,75469,true
39173020100,5384,553,0.10271173848439821,72571,true
21001970402,3050,553,0.18131147540983605,58942,false
24003731309,5407,553,0.10227482892546699,106864,true
24021740200,4826,553,0.11458765022793203,114563,true
24031701507,5148,553,0.10742035742035742,161354,true
24025302400,3846,553,0.1437857514300572,92768,true
25021442202,8126,553,0.068053162687669214,129219,true
26163567100,3461,553,0.15978041028604451,58086,true
01073011500,5916,553,0.093475321162947933,67768,false
01073013801,2096,553,0.26383587786259544,44167,true
01083020802,11075,553,0.049932279909706549,86185,true
01033020801,4269,553,0.1295385336144296,61957,false
01097003800,1367,553,0.40453547915142646,40083,true
40137000102,3472,553,0.15927419354838709,49219,true
55103970200,4618,553,0.11974880900822867,67670,false
55025003200,2834,553,0.19513055751587863,50250,true
55105000600,3260,553,0.16963190184049079,51625,true
49035112608,5485,553,0.100820419325433,107500,true
31055002500,2671,553,0.20703856233620366,53047,true
32003003622,9458,553,0.058469020934658493,87258,true
17043841312,3879,809,0.208558906934777,94297,true
17031831200,4704,809,0.17198129251700681,41296,true
17111870702,7438,809,0.10876579725732724,87684,true
18003002100,2369,809,0.34149430139299281,45350,true
13077170304,7007,809,0.11545597259882974,88203,true
06073021205,6813,809,0.11874357845295758,88244,true
06019005000,4543,809,0.17807616112700858,52277,true
06025011700,5228,809,0.15474368783473605,57012,true
06037231400,4738,809,0.1707471506964964,55759,true
51053840500,3772,809,0.21447507953340403,61667,false
29119070400,6388,809,0.12664370695053226,56122,false
53053071411,6514,809,0.12419404359840344,79395,true
47097050200,3248,809,0.24907635467980296,39918,true
47093004609,5297,809,0.15272795922220125,62833,true
45015020202,3714,809,0.21782444803446419,40245,false
09007541700,2736,809,0.295687134502924,46679,true
48467951000,6150,809,0.13154471544715446,64083,false
48201340700,8000,809,0.101125,81741,true
48201312400,2046,809,0.39540566959921797,37386,true
12003040201,6183,809,0.13084263302603913,65750,false
12011020412,3119,809,0.2593780057710805,42861,true
12099007607,5726,809,0.14128536500174643,110991,true
39025040800,6063,809,0.1334322942437737,72578,false
21163970402,7249,809,0.1116016002207201,67981,false
25025070402,2606,809,0.31043745203376821,33348,true
01077010800,3651,809,0.2215831279101616,38939,true
04013420210,5574,809,0.14513814137064945,70929,true
40147001100,4698,809,0.17220093656875265,62564,true
54055001100,5269,809,0.15353957107610552,76835,false
18067001100,5277,1065,0.20181921546333143,58150,true
18095010200,4912,1065,0.21681596091205213,49477,true
18105000401,4111,1065,0.25906105570420823,64375,true
05139950500,5825,1065,0.18283261802575107,75809,false
05027950200,4293,1065,0.24807826694619148,41652,false
06013314103,5629,1065,0.18919879197015455,63833,true
51550021601,8399,1065,0.12680080962019288,110781,true
53005011401,3689,1065,0.2886961236107346,39247,true
72113070514,2577,1065,0.41327124563445866,28566,true
47157022111,4769,1065,0.2233172572866429,47440,true
10003000500,3909,1065,0.27244819646968532,61473,true
36081042700,4859,1065,0.21918090142004529,41786,true
36081086500,4311,1065,0.24704244954766874,41055,true
36029010102,4057,1065,0.26250924328321418,43363,true
37153970300,4013,1065,0.26538749065537004,39777,false
48201251700,8475,1065,0.1256637168141593,49688,true
21161960200,3169,1065,0.33606816030293468,39444,true
21049020106,3008,1065,0.35405585106382981,30417,true
24027605503,5968,1065,0.17845174262734584,90269,true
04025000609,4788,1065,0.22243107769423559,50518,true
40145030102,4634,1065,0.22982304704359086,51641,true
34013018700,5221,1065,0.20398391112813638,39833,true
34031181000,4947,1065,0.21528198908429352,39640,true
34017015202,6233,1065,0.17086475212578212,56023,true
06099002002,4336,1321,0.30465867158671589,50134,true
06073013314,22305,1321,0.059224389150414704,121262,true
06019007002,4907,1321,0.26920725494191972,40625,true
06001402800,4480,1321,0.29486607142857141,-666666666,true
06037222002,5179,1321,0.25506854605136126,55234,true
41051000702,5589,1321,0.23635713007693684,75879,true
28049002200,2366,1321,0.55832628909551985,26979,true
28047002700,6105,1321,0.21638001638001639,59180,true
29187950700,8752,1321,0.15093692870201098,75282,false
29189214200,3154,1321,0.4188332276474318,32468,true
44007017400,4304,1321,0.30692379182156132,37388,true
36005021501,4396,1321,0.3005004549590537,39551,true
36005006300,4571,1321,0.28899584336031503,42953,true
48201533901,9378,1321,0.14086159095756023,62987,true
12031017400,2614,1321,0.50535577658760522,28036,true
26163546800,3896,1321,0.33906570841889117,40786,true
49049000703,5826,1321,0.22674219018194303,55172,true
49049002201,12256,1321,0.10778394255874674,82837,true
49053271300,3661,1321,0.36083037421469544,50806,true
06037702901,9806,1577,0.16081990617988987,142330,true
42037051100,3248,1577,0.48552955665024633,42600,true
29011960300,5389,1577,0.2926331415847096,48056,true
72061040403,5547,1577,0.28429781864070669,53452,true
72153750201,2729,1577,0.577867350677904,21250,false
72041240602,3975,1577,0.39672955974842766,28393,true
37119003807,4752,1577,0.33186026936026936,39053,true
48027021904,12085,1577,0.13049234588332645,85901,true
48215022402,6969,1577,0.22628784617592193,60714,true
12015020700,4558,1577,0.34598508117595439,36086,true
47093002900,3853,1833,0.47573319491305477,24569,true
25025090901,3653,1833,0.501779359430605,30982,true
47157010630,4147,2089,0.50373764166867618,27219,true
37093970101,10340,2089,0.20203094777562863,55000,true
12039020702,5044,2089,0.41415543219666934,31275,true
06019002601,4951,2345,0.47364168854776811,32221,true
48201232701,7723,2345,0.30363848245500452,33643,true
47157010120,5563,2857,0.51357181376954886,26576,true
48041001701,6061,2857,0.47137436066655669,48864,true
72073956200,5610,3369,0.60053475935828882,18547,true
17097864517,2780,42,0.015107913669064749,198977,true
17031802403,1340,42,0.03134328358208955,100375,true
19017004700,2116,42,0.019848771266540641,78561,false
20091051400,3126,42,0.013435700575815739,118393,true
06017031700,3074,42,0.013662979830839297,172115,true
06053010306,1592,42,0.026381909547738693,76902,false
06075980900,253,42,0.16600790513833993,-666666666,true
06059032041,950,42,0.044210526315789471,150192,false
06059032030,3971,42,0.010576680936791739,120474,true
06081611500,2831,42,0.014835747085835394,250001,true
06081609300,3414,42,0.012302284710017574,234318,true
06085509901,1906,42,0.022035676810073453,250001,true
06085511608,215,42,0.19534883720930232,-666666666,true
15003007809,3070,42,0.013680781758957655,137829,true
51013102301,1433,42,0.02930914166085136,198542,true
51013103000,3446,42,0.012188044109112013,181205,true
51059451200,1650,42,0.025454545454545455,198750,true
51059460300,2897,42,0.014497756299620296,226042,true
51059415600,2732,42,0.015373352855051245,234625,true
42027011901,2782,42,0.01509705248023005,112989,false
42081011601,1163,42,0.036113499570077388,63125,true
53045960100,586,42,0.071672354948805458,73750,false
47001021100,4118,42,0.010199125789218067,81188,true
45077011202,123,42,0.34146341463414637,95750,true
08005006857,2238,42,0.01876675603217158,210000,true
10005051103,1262,42,0.03328050713153724,132554,true
11001007000,2108,42,0.019924098671726755,240511,true
36059521902,4036,42,0.010406342913776016,189196,true
36119011700,3263,42,0.012871590560833588,200179,true
36119014500,3909,42,0.010744435917114352,107950,true
48029120400,6216,42,0.0067567567567567571,182396,true
48121021518,3031,42,0.013856812933025405,101528,true
48439111010,3541,42,0.011861056198813894,101157,false
48439113929,9343,42,0.0044953441078882583,133750,true
12009065236,1353,42,0.031042128603104215,81307,false
12011050205,2595,42,0.016184971098265895,80000,true
12099007828,1447,42,0.029025570145127851,111875,false
38021973400,1129,42,0.037201062887511072,74896,false
24027605103,5100,42,0.00823529411764706,218854,true
24005407001,3067,42,0.013694163677861103,108173,false
24031701212,2645,42,0.015879017013232515,165446,true
