zip_census_tabulation_area,zip_code_name,2023_median_family_income,50pct_ami_4_persons,80pct_ami_4_persons,100pct_ami_4_persons,150pct_ami_4_persons,extremely_low_ami_4_persons
61913,"Atwood, IL",86100,40300,64500,96200,120900,30000
61914,"Bethany, IL",79000,40150,64250,96200,120450,30000
61917,"Brocton, IL",75600,40150,64250,96200,120450,30000
61919,"Camargo, IL",86100,40300,64500,96200,120900,30000
61920,"Charleston, IL",72400,40150,64250,96200,120450,30000
61924,"Chrisman, IL",75600,40150,64250,96200,120450,30000
61925,"Dalton City, IL",82200,40650,65050,96200,121950,30000
61928,"Gays, IL",72400,40150,64250,96200,120450,30000
61929,"Hammond, IL",94400,42000,67200,96200,126000,30000
61930,"Hindsboro, IL",72400,40150,64250,96200,120450,30000
61931,"Humboldt, IL",72400,40150,64250,96200,120450,30000
61932,"Hume, IL",75600,40150,64250,96200,120450,30000
61933,"Kansas, IL",72400,40150,64250,96200,120450,30000
61936,"LaPlace, IL",99900,48350,77350,96700,145050,30000
61937,"Lovington, IL",82200,40650,65050,96200,121950,30000
61938,"Mattoon, IL",72400,40150,64250,96200,120450,30000
61940,"Metcalf, IL",75600,40150,64250,96200,120450,30000
61941,"Murdock, IL (PO Boxes)",86100,40300,64500,96200,120900,30000
61942,"Newman, IL",75600,40150,64250,96200,120450,30000
61943,"Oakland, IL",72400,40150,64250,96200,120450,30000
61944,"Paris, IL",75600,40150,64250,96200,120450,30000
61949,"Redmon, IL",75600,40150,64250,96200,120450,30000
61951,"Sullivan, IL",72400,40150,64250,96200,120450,30000
61953,"Tuscola, IL",86100,40300,64500,96200,120900,30000
61955,"Vermilion, IL",75600,40150,64250,96200,120450,30000
61956,"Villa Grove, IL",86100,40300,64500,96200,120900,30000
61957,"Windsor, IL",79000,40150,64250,96200,120450,30000
62001,"Alhambra, IL",101200,50250,80350,100500,150750,30150
62002,"Alton, IL",79100,40300,64500,96200,120900,30000
62006,"Batchtown, IL",101200,50250,80350,100500,150750,30150
62009,"Benld, IL",79100,40300,64500,96200,120900,30000
62010,"Bethalto, IL",101200,50250,80350,100500,150750,30150
62011,"Bingham, IL",70600,40150,64250,96200,120450,30000
62012,"Brighton, IL",79100,40300,64500,96200,120900,30000
62013,"Brussels, IL",101200,50250,80350,100500,150750,30150
62014,"Bunker Hill, IL",79100,40300,64500,96200,120900,30000
62015,"Butler, IL",86100,40150,64250,96200,120450,30000
62016,"Carrollton, IL",74300,40150,64250,96200,120450,30000
62017,"Coffeen, IL",76900,40150,64250,96200,120450,30000
62018,"Cottage Hills, IL",101200,50250,80350,100500,150750,30150
62019,"Donnellson, IL",76900,40150,64250,96200,120450,30000
62021,"Dorsey, IL",79100,40300,64500,96200,120900,30000
62022,"Dow, IL",101200,50250,80350,100500,150750,30150
62023,"Eagarville, IL",79100,40300,64500,96200,120900,30000
62024,"East Alton, IL",101200,50250,80350,100500,150750,30150
62025,"Edwardsville, IL",101200,50250,80350,100500,150750,30150
62026,"Southern Illinois University, Edwardsville, IL",101200,50250,80350,100500,150750,30150
62027,"Eldred, IL",74300,40150,64250,96200,120450,30000
62028,"Elsah, IL",101200,50250,80350,100500,150750,30150
62030,"Fidelity, IL",101200,50250,80350,100500,150750,30150
62031,"Fieldon, IL",101200,50250,80350,100500,150750,30150
62032,"Fillmore, IL",70600,40150,64250,96200,120450,30000
62033,"Gillespie, IL",79100,40300,64500,96200,120900,30000
62034,"Glen Carbon, IL",101200,50250,80350,100500,150750,30150
62035,"Godfrey, IL",101200,50250,80350,100500,150750,30150
62036,"Golden Eagle, IL",101200,50250,80350,100500,150750,30150
62037,"Grafton, IL",101200,50250,80350,100500,150750,30150
62040,"Granite City, IL",101200,50250,80350,100500,150750,30150
62044,"Greenfield, IL",74300,40150,64250,96200,120450,30000
62045,"Hamburg, IL",101200,50250,80350,100500,150750,30150
62046,"Hamel, IL",101200,50250,80350,100500,150750,30150
62047,"Hardin, IL",101200,50250,80350,100500,150750,30150
62048,"Hartford, IL",101200,50250,80350,100500,150750,30150
62049,"Hillsboro, IL",86100,40150,64250,96200,120450,30000
62050,"Hillview, IL",74300,40150,64250,96200,120450,30000
62051,"Irving, IL",86100,40150,64250,96200,120450,30000
62052,"Jerseyville, IL",74300,40150,64250,96200,120450,30000
62053,"Kampsville, IL",101200,50250,80350,100500,150750,30150
62054,"Kane, IL",74300,40150,64250,96200,120450,30000
62056,"Litchfield, IL",79100,40150,64250,96200,120450,30000
62058,"Livingston, IL",101200,50250,80350,100500,150750,30150
62059,"Brooklyn, IL",101200,50250,80350,100500,150750,30150
62060,"Madison, IL",101200,50250,80350,100500,150750,30150
62061,"Marine, IL",101200,50250,80350,100500,150750,30150
62062,"Maryville, IL",101200,50250,80350,100500,150750,30150
62063,"Medora, IL",74300,40150,64250,96200,120450,30000
62067,"Moro, IL",101200,50250,80350,100500,150750,30150
62069,"Mount Olive, IL",79100,40150,64250,96200,120450,30000
62074,"New Douglas, IL",76900,40150,64250,96200,120450,30000
62075,"Nokomis, IL",70600,40150,64250,96200,120450,30000
62076,"Ohlman, IL",86100,40150,64250,96200,120450,30000
62077,"Panama, IL",76900,40150,64250,96200,120450,30000
62078,"Wilmington, IL",74300,40150,64250,96200,120450,30000
62079,"Piasa, IL",79100,40300,64500,96200,120900,30000
62080,"Ramsey, IL",70600,40150,64250,96200,120450,30000
62081,"Rockbridge, IL",74300,40150,64250,96200,120450,30000
62082,"Roodhouse, IL",74300,40150,64250,96200,120450,30000
62083,"Rosamond, IL",79000,40150,64250,96200,120450,30000
62084,"Roxana, IL",101200,50250,80350,100500,150750,30150
62085,"Sawyerville, IL",79100,40300,64500,96200,120900,30000
62086,"Sorento, IL",76900,40150,64250,96200,120450,30000
62087,"South Roxana, IL",101200,50250,80350,100500,150750,30150
62088,"Staunton, IL",79100,40300,64500,96200,120900,30000
62089,"Taylor Springs, IL",86100,40150,64250,96200,120450,30000
62090,"Venice, IL",101200,50250,80350,100500,150750,30150
62091,"Walshville, IL",86100,40150,64250,96200,120450,30000
62092,"White Hall, IL",74300,40150,64250,96200,120450,30000
62093,"Wilsonville, IL",79100,40300,64500,96200,120900,30000
62094,"Witt, IL",86100,40150,64250,96200,120450,30000
62095,"Wood River, IL",101200,50250,80350,100500,150750,30150
62097,"Worden, IL",101200,50250,80350,100500,150750,30150
62098,"Wrights, IL (PO Boxes)",74300,40150,64250,96200,120450,30000
62201,"East St. Louis, IL",101200,50250,80350,100500,150750,30150
62203,"East St. Louis, IL",101200,50250,80350,100500,150750,30150
62204,"East St. Louis, IL",101200,50250,80350,100500,150750,30150
62205,"East St. Louis, IL",101200,50250,80350,100500,150750,30150
62206,"Cahokia, IL",101200,50250,80350,100500,150750,30150
62207,"East St. Louis, IL",101200,50250,80350,100500,150750,30150
62208,"Fairview Heights, IL",101200,50250,80350,100500,150750,30150
62214,"Addieville, IL",96500,46150,73850,96200,138450,30000
62215,"Albers, IL",101200,50250,80350,100500,150750,30150
62216,"Aviston, IL",101200,50250,80350,100500,150750,30150
62217,"Baldwin, IL",84000,40700,65100,96200,122100,30000
62218,"Bartelso, IL",101200,50250,80350,100500,150750,30150
62219,"Beckemeyer, IL",101200,50250,80350,100500,150750,30150
62220,"Belleville, IL",101200,50250,80350,100500,150750,30150
62221,"Belleville, IL",101200,50250,80350,100500,150750,30150
62223,"Belleville, IL",101200,50250,80350,100500,150750,30150
62225,"Scott AFB, IL",101200,50250,80350,100500,150750,30150
62226,"Swansea, IL",101200,50250,80350,100500,150750,30150
62230,"Breese, IL",101200,50250,80350,100500,150750,30150
62231,"Carlyle, IL",101200,50250,80350,100500,150750,30150
62232,"Caseyville, IL",101200,50250,80350,100500,150750,30150
62233,"Chester, IL",84000,40700,65100,96200,122100,30000
62234,"Collinsville, IL",101200,50250,80350,100500,150750,30150
62236,"Columbia, IL",101200,50250,80350,100500,150750,30150
62237,"Coulterville, IL",71500,40150,64250,96200,120450,30000
62238,"Cutler, IL",71500,40150,64250,96200,120450,30000
62239,"Dupo, IL",101200,50250,80350,100500,150750,30150
62240,"East Carondelet, IL",101200,50250,80350,100500,150750,30150
62241,"Ellis Grove, IL",84000,40700,65100,96200,122100,30000
62242,"Evansville, IL",84000,40700,65100,96200,122100,30000
62243,"Freeburg, IL",101200,50250,80350,100500,150750,30150
62244,"Fults, IL",101200,50250,80350,100500,150750,30150
62245,"Germantown, IL",101200,50250,80350,100500,150750,30150
62246,"Greenville, IL",76900,41150,65850,96200,123450,30000
62248,"Hecker, IL",101200,50250,80350,100500,150750,30150
62249,"Highland, IL",76900,41150,65850,96200,123450,30000
62250,"Hoffman, IL",101200,50250,80350,100500,150750,30150
62253,"Keyesport, IL",70600,40150,64250,96200,120450,30000
62254,"Lebanon, IL",101200,50250,80350,100500,150750,30150
62255,"Lenzburg, IL",101200,50250,80350,100500,150750,30150
62256,"Maeystown, IL (PO Boxes)",101200,50250,80350,100500,150750,30150
62257,"Marissa, IL",84000,40700,65100,96200,122100,30000
62258,"Mascoutah, IL",101200,50250,80350,100500,150750,30150
62260,"Millstadt, IL",101200,50250,80350,100500,150750,30150
62261,"Modoc, IL",84000,40700,65100,96200,122100,30000
62262,"Mulberry Grove, IL",70600,40150,64250,96200,120450,30000
62263,"Nashville, IL",71500,40150,64250,96200,120450,30000
62264,"New Athens, IL",101200,50250,80350,100500,150750,30150
62265,"New Baden, IL",101200,50250,80350,100500,150750,30150
62266,"New Memphis, IL (PO Boxes)",101200,50250,80350,100500,150750,30150
62268,"Oakdale, IL",71500,40150,64250,96200,120450,30000
62269,"OFallon, IL",101200,50250,80350,100500,150750,30150
62271,"Okawville, IL",96500,46150,73850,96200,138450,30000
62272,"Percy, IL",71500,40150,64250,96200,120450,30000
62273,"Pierron, IL",76900,41150,65850,96200,123450,30000
62274,"Pinckneyville, IL",71500,40150,64250,96200,120450,30000
62275,"Pocahontas, IL",76900,41150,65850,96200,123450,30000
62277,"Prairie Du Rocher, IL",84000,40700,65100,96200,122100,30000
62278,"Red Bud, IL",84000,40700,65100,96200,122100,30000
62279,"Renault, IL (PO Boxes)",101200,50250,80350,100500,150750,30150
62280,"Rockwood, IL",76000,40150,64250,96200,120450,30000
62281,"Saint Jacob, IL",101200,50250,80350,100500,150750,30150
62282,"St. Libory, IL",101200,50250,80350,100500,150750,30150
62284,"Smithboro, IL",76900,41150,65850,96200,123450,30000
62285,"Smithton, IL",101200,50250,80350,100500,150750,30150
62286,"Sparta, IL",84000,40700,65100,96200,122100,30000
62288,"Steeleville, IL",84000,40700,65100,96200,122100,30000
62289,"Summerfield, IL",101200,50250,80350,100500,150750,30150
62292,"Tilden, IL",84000,40700,65100,96200,122100,30000
62293,"Trenton, IL",101200,50250,80350,100500,150750,30150
62294,"Troy, IL",101200,50250,80350,100500,150750,30150
62295,"Valmeyer, IL",101200,50250,80350,100500,150750,30150
62297,"Walsh, IL",84000,40700,65100,96200,122100,30000
62298,"Waterloo, IL",101200,50250,80350,100500,150750,30150
62301,"Quincy, IL",86500,42000,67200,96200,126000,30000
62305,"Quincy, IL",86500,42000,67200,96200,126000,30000
62311,"Augusta, IL",85700,40150,64250,96200,120450,30000
62312,"Barry, IL",80100,40150,64250,96200,120450,30000
62313,"Basco, IL",86300,40150,64250,96200,120450,30000
62314,"Baylis, IL",80100,40150,64250,96200,120450,30000
62316,"Bowen, IL",86300,40150,64250,96200,120450,30000
62319,"Camden, IL",85700,40150,64250,96200,120450,30000
62320,"Camp Point, IL",86500,42000,67200,96200,126000,30000
62321,"Carthage, IL",86300,40150,64250,96200,120450,30000
62323,"Chambersburg, IL",80100,40150,64250,96200,120450,30000
62324,"Clayton, IL",86500,42000,67200,96200,126000,30000
62325,"Coatsburg, IL",86500,42000,67200,96200,126000,30000
62326,"Colchester, IL",82600,40150,64250,96200,120450,30000
62330,"Dallas City, IL",83000,40150,64250,96200,120450,30000
62334,"Elvaston, IL",86300,40150,64250,96200,120450,30000
62336,"Ferris, IL",86300,40150,64250,96200,120450,30000
62338,"Fowler, IL",86500,42000,67200,96200,126000,30000
62339,"Golden, IL",86500,42000,67200,96200,126000,30000
62340,"Griggsville, IL",80100,40150,64250,96200,120450,30000
62341,"Hamilton, IL",86300,40150,64250,96200,120450,30000
62343,"Hull, IL",80100,40150,64250,96200,120450,30000
62344,"Huntsville, IL",85700,40150,64250,96200,120450,30000
62345,"Kinderhook, IL",80100,40150,64250,96200,120450,30000
62346,"La Prairie, IL",85700,40150,64250,96200,120450,30000
62347,"Liberty, IL",86500,42000,67200,96200,126000,30000
62348,"Lima, IL",86500,42000,67200,96200,126000,30000
62349,"Loraine, IL",86300,40150,64250,96200,120450,30000
62351,"Mendon, IL",86300,40150,64250,96200,120450,30000
62352,"Milton, IL",80100,40150,64250,96200,120450,30000
62353,"Mount Sterling, IL",80100,40150,64250,96200,120450,30000
62354,"Nauvoo, IL",86300,40150,64250,96200,120450,30000
62355,"Nebo, IL",80100,40150,64250,96200,120450,30000
62356,"New Canton, IL",80100,40150,64250,96200,120450,30000
62357,"New Salem, IL",80100,40150,64250,96200,120450,30000
62358,"Niota, IL",86300,40150,64250,96200,120450,30000
62359,"Paloma, IL",86500,42000,67200,96200,126000,30000
62360,"Payson, IL",86500,42000,67200,96200,126000,30000
62361,"Pearl, IL",80100,40150,64250,96200,120450,30000
62362,"Perry, IL",80100,40150,64250,96200,120450,30000
62363,"Pittsfield, IL",80100,40150,64250,96200,120450,30000
62365,"Plainville, IL",86500,42000,67200,96200,126000,30000
62366,"Pleasant Hill, IL",80100,40150,64250,96200,120450,30000
62367,"Plymouth, IL",82600,40150,64250,96200,120450,30000
62370,"Rockport, IL",80100,40150,64250,96200,120450,30000
62373,"Sutter, IL",86300,40150,64250,96200,120450,30000
62374,"Tennessee, IL",82600,40150,64250,96200,120450,30000
62375,"Timewell, IL",89300,44650,71450,96200,133950,30000
62376,"Ursa, IL",86500,42000,67200,96200,126000,30000
62378,"Versailles, IL",89300,44650,71450,96200,133950,30000
62379,"Warsaw, IL",86300,40150,64250,96200,120450,30000
62380,"West Point, IL",86300,40150,64250,96200,120450,30000
62401,"Effingham, IL",79000,40150,64250,96200,120450,30000
62410,"Allendale, IL",82500,41250,66000,96200,123750,30000
62411,"Altamont, IL",70600,40150,64250,96200,120450,30000
62413,"Annapolis, IL",80700,40150,64250,96200,120450,30000
62414,"Beecher City, IL",70600,40150,64250,96200,120450,30000
62417,"Bridgeport, IL",73600,40150,64250,96200,120450,30000
62418,"Brownstown, IL",70600,40150,64250,96200,120450,30000
62419,"Calhoun, IL",81900,40150,64250,96200,120450,30000
62420,"Casey, IL",72400,40150,64250,96200,120450,30000
62421,"Claremont, IL",73600,40150,64250,96200,120450,30000
62422,"Cowden, IL",70600,40150,64250,96200,120450,30000
62423,"Dennison, IL",75600,40150,64250,96200,120450,30000
62424,"Dieterich, IL",74200,40150,64250,96200,120450,30000
62425,"Dundas, IL",79100,40150,64250,96200,120450,30000
62426,"Edgewood, IL",70600,40150,64250,96200,120450,30000
62427,"Flat Rock, IL",73600,40150,64250,96200,120450,30000
62428,"Greenup, IL",89300,41550,66500,96200,124650,30000
62431,"Herrick, IL",70600,40150,64250,96200,120450,30000
62432,"Hidalgo, IL",79100,40300,64500,96200,120900,30000
62433,"Hutsonville, IL",80700,40150,64250,96200,120450,30000
62434,"Ingraham, IL",74200,40150,64250,96200,120450,30000
62436,"Jewett, IL",79100,40300,64500,96200,120900,30000
62438,"Lakewood, IL",79000,40150,64250,96200,120450,30000
62439,"Lawrenceville, IL",73600,40150,64250,96200,120450,30000
62440,"Lerna, IL",72400,40150,64250,96200,120450,30000
62441,"Marshall, IL",75600,40150,64250,96200,120450,30000
62442,"Martinsville, IL",80700,40150,64250,96200,120450,30000
62443,"Mason, IL",74200,40150,64250,96200,120450,30000
62444,"Mode, IL",79000,40150,64250,96200,120450,30000
62445,"Montrose, IL",79100,40300,64500,96200,120900,30000
62446,"Mount Erie, IL",74100,40150,64250,96200,120450,30000
62447,"Neoga, IL",72400,40150,64250,96200,120450,30000
62448,"Newton, IL",74200,40150,64250,96200,120450,30000
62449,"Oblong, IL",79100,40150,64250,96200,120450,30000
62450,"Olney, IL",74100,40150,64250,96200,120450,30000
62451,"Palestine, IL",80700,40150,64250,96200,120450,30000
62452,"Parkersburg, IL",81900,40150,64250,96200,120450,30000
62454,"Robinson, IL",80700,40150,64250,96200,120450,30000
62458,"St. Elmo, IL",70600,40150,64250,96200,120450,30000
62459,"Ste. Marie, IL",79100,40300,64500,96200,120900,30000
62460,"St. Francisville, IL",73600,40150,64250,96200,120450,30000
62461,"Shumway, IL",79000,40150,64250,96200,120450,30000
62462,"Sigel, IL",79000,40150,64250,96200,120450,30000
62463,"Stewardson, IL",79000,40150,64250,96200,120450,30000
62464,"Stoy, IL (PO Boxes)",80700,40150,64250,96200,120450,30000
62465,"Strasburg, IL",79000,40150,64250,96200,120450,30000
62466,"Sumner, IL",73600,40150,64250,96200,120450,30000
62467,"Teutopolis, IL",79100,40300,64500,96200,120900,30000
62468,"Toledo, IL",89300,41550,66500,96200,124650,30000
62469,"Trilla, IL",72400,40150,64250,96200,120450,30000
62471,"Vandalia, IL",70600,40150,64250,96200,120450,30000
62473,"Watson, IL",90100,43100,68950,96200,129300,30000
62474,"Westfield, IL",72400,40150,64250,96200,120450,30000
62475,"West Liberty, IL",79100,40300,64500,96200,120900,30000
62476,"West Salem, IL",73600,40150,64250,96200,120450,30000
62477,"West Union, IL",89300,40150,64250,96200,120450,30000
62478,"West York, IL",80700,40150,64250,96200,120450,30000
62479,"Wheeler, IL",79100,40300,64500,96200,120900,30000
62480,"Willow Hill, IL",79100,40300,64500,96200,120900,30000
62481,"Yale, IL",79100,40300,64500,96200,120900,30000
62501,"Argenta, IL",82200,40650,65050,96200,121950,30000
62510,"Assumption, IL",79000,40150,64250,96200,120450,30000
62512,"Beason, IL",85000,40800,65300,96200,122400,30000
62513,"Blue Mound, IL",79000,40150,64250,96200,120450,30000
62514,"Boody, IL",82200,40650,65050,96200,121950,30000
62515,"Buffalo, IL",99300,49650,79450,99300,148950,30000
62517,"Bulpitt, IL",79000,40150,64250,96200,120450,30000
62518,"Chestnut, IL",85000,42500,68000,96200,127500,30000
62519,"Cornland, IL",85000,42500,68000,96200,127500,30000
62520,"Dawson, IL",99300,49650,79450,99300,148950,30000
62521,"Decatur, IL",82200,40650,65050,96200,121950,30000
62522,"Decatur, IL",82200,40650,65050,96200,121950,30000
62523,"Decatur, IL",82200,40650,65050,96200,121950,30000
62526,"Decatur, IL",82200,40650,65050,96200,121950,30000
62530,"Divernon, IL",99300,49650,79450,99300,148950,30000
62531,"Edinburg, IL",79000,40150,64250,96200,120450,30000
62532,"Elwin, IL (PO Boxes)",82200,40650,65050,96200,121950,30000
62533,"Farmersville, IL",86100,40150,64250,96200,120450,30000
62534,"Findlay, IL",79000,40150,64250,96200,120450,30000
62535,"Forsyth, IL",82200,40650,65050,96200,121950,30000
62536,"Glenarm, IL",99300,49650,79450,99300,148950,30000
62537,"Harristown, IL",82200,40650,65050,96200,121950,30000
62538,"Harvel, IL",79000,40150,64250,96200,120450,30000
62539,"Illiopolis, IL",82200,40650,65050,96200,121950,30000
62540,"Kincaid, IL",79000,40150,64250,96200,120450,30000
62541,"Lake Fork, IL (PO Boxes)",85000,42500,68000,96200,127500,30000
62543,"Latham, IL",82200,40650,65050,96200,121950,30000
62544,"Macon, IL",82200,40650,65050,96200,121950,30000
