zcta,zip_code_name,median_family_income,ami_30,ami_50,ami_60,ami_80,ami_100,ami_150
44843,"Lucas, OH",76000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44844,"Mc Cutchenville, OH",79500.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44846,"Milan, OH",81500.0,31200.0,40750.0,48900.0,65200.0,104200,130650
44847,"Monroeville, OH",81500.0,31200.0,40750.0,48900.0,65200.0,104200,130650
44849,"Nevada, OH",69300.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44850,"New Haven, OH (PO boxes)",81500.0,31200.0,40750.0,48900.0,65200.0,104200,130650
44851,"New London, OH",81500.0,31200.0,40750.0,48900.0,65200.0,104200,130650
44853,"New Riegel, OH",79500.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44854,"New Washington, OH",69300.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44855,"North Fairfield, OH",81500.0,31200.0,40750.0,48900.0,65200.0,104200,130650
44856,"North Robinson, OH (PO boxes)",69300.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44857,"Norwalk, OH",81500.0,31200.0,40750.0,48900.0,65200.0,104200,130650
44859,"Nova, OH",81500.0,31200.0,40750.0,48900.0,65200.0,104200,132750
44861,"Old Fort, OH (PO boxes)",79500.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44864,"Perrysville, OH",76000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44865,"Plymouth, OH",69300.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44866,"Polk, OH",81500.0,31200.0,40750.0,48900.0,65200.0,104200,132750
44867,"Republic, OH",79500.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44870,"Sandusky, OH",94400.0,31200.0,45550.0,54660.0,72900.0,104200,143250
44874,"Savannah, OH (PO boxes)",81500.0,31200.0,40750.0,48900.0,65200.0,104200,132750
44875,"Shelby, OH",69300.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44878,"Shiloh, OH",76000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44880,"Sullivan, OH",81500.0,31200.0,40750.0,48900.0,65200.0,104200,132750
44881,"Sulphur Springs, OH (PO boxes)",69300.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44882,"Sycamore, OH",69300.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44883,"Tiffin, OH",79500.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44887,"Tiro, OH",69300.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44889,"Wakeman, OH",81500.0,31200.0,40750.0,48900.0,65200.0,104200,130650
44890,"Willard, OH",81500.0,31200.0,40750.0,48900.0,65200.0,104200,130650
44902,"Mansfield, OH",76000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44903,"Mansfield, OH",76000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44904,"Mansfield, OH",76000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44905,"Mansfield, OH",76000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44906,"Mansfield, OH",76000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
44907,"Mansfield, OH",76000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45001,"Addyston, OH (PO boxes)",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45002,"Cleves, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45003,"College Corner, OH",84900.0,31200.0,42450.0,50940.0,67900.0,104200,136800
45005,"Franklin, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45011,"Hamilton, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45013,"Hamilton, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45014,"Fairfield, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45015,"Hamilton, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45030,"Harrison, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45032,"Harveysburg, OH (PO boxes)",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45033,"Hooven, OH (PO boxes)",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45034,"Kings Mills, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45036,"Lebanon, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45039,"Maineville, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45040,"Mason, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45041,"Miamitown, OH (PO boxes)",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45042,"Middletown, OH",84900.0,31200.0,42450.0,50940.0,67900.0,104200,136800
45044,"Middletown, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45050,"Monroe, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45051,"Mount Saint Joseph, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45052,"North Bend, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45053,"Okeana, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45054,"Oregonia, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45055,"Overpeck, OH (PO boxes)",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45056,"Oxford, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45062,"Seven Mile, OH (PO boxes)",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45064,"Somerville, OH",84900.0,31200.0,42450.0,50940.0,67900.0,104200,136800
45065,"South Lebanon, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45066,"Springboro, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45067,"Trenton, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45068,"Waynesville, OH",86400.0,31200.0,43150.0,51780.0,69050.0,104200,134700
45069,"West Chester, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45070,"West Elkton, OH (PO boxes)",84900.0,31200.0,42450.0,50940.0,67900.0,104200,136800
45101,"Aberdeen, OH",62600.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45102,"Amelia, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45103,"Batavia, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45105,"Bentonville, OH (PO boxes)",62600.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45106,"Bethel, OH",83600.0,31200.0,41800.0,50160.0,66900.0,104200,132750
45107,"Blanchester, OH",83600.0,31200.0,41800.0,50160.0,66900.0,104200,132750
45111,"Camp Dennison, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45112,"Chilo, OH (PO boxes)",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45113,"Clarksville, OH",86400.0,31200.0,43150.0,51780.0,69050.0,104200,134700
45115,"Decatur, OH (PO boxes)",83600.0,31200.0,41800.0,50160.0,66900.0,104200,132750
45118,"Fayetteville, OH",75000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45119,"Feesburg, OH (PO boxes)",83600.0,31200.0,41800.0,50160.0,66900.0,104200,132750
45120,"Felicity, OH",83600.0,31200.0,41800.0,50160.0,66900.0,104200,132750
45121,"Georgetown, OH",83600.0,31200.0,41800.0,50160.0,66900.0,104200,132750
45122,"Goshen, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45123,"Greenfield, OH",75000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45130,"Hamersville, OH",83600.0,31200.0,41800.0,50160.0,66900.0,104200,132750
45131,"Higginsport, OH (PO boxes)",83600.0,31200.0,41800.0,50160.0,66900.0,104200,132750
45132,"Highland, OH (PO boxes)",75000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45133,"Hillsboro, OH",63800.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45135,"Leesburg, OH",75000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45140,"Loveland, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45142,"Lynchburg, OH",75000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45144,"Manchester, OH",62600.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45146,"Martinsville, OH",86400.0,31200.0,43150.0,51780.0,69050.0,104200,134700
45147,"Miamiville, OH (PO boxes)",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45148,"Midland, OH",83600.0,31200.0,41800.0,50160.0,66900.0,104200,132750
45150,"Milford, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45152,"Morrow, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45153,"Moscow, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45154,"Mount Orab, OH",75000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45155,"Mowrystown, OH (PO boxes)",75000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45156,"Neville, OH (PO boxes)",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45157,"New Richmond, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45158,"Newtonsville, OH (PO boxes)",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45159,"New Vienna, OH",75000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45160,"Owensville, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45162,"Pleasant Plain, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45164,"Port William, OH (PO boxes)",86400.0,31200.0,43150.0,51780.0,69050.0,104200,134700
45166,"Reesville, OH (PO boxes)",86400.0,31200.0,43150.0,51780.0,69050.0,104200,134700
45167,"Ripley, OH",83600.0,31200.0,41800.0,50160.0,66900.0,104200,132750
45168,"Russellville, OH",83600.0,31200.0,41800.0,50160.0,66900.0,104200,132750
45169,"Sabina, OH",76100.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45171,"Sardinia, OH",75000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45172,"Sinking Spring, OH (PO boxes)",75000.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45174,"Terrace Park, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45176,"Williamsburg, OH",83600.0,31200.0,41800.0,50160.0,66900.0,104200,132750
45177,"Wilmington, OH",86400.0,31200.0,43150.0,51780.0,69050.0,104200,134700
45202,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45203,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45204,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45205,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45206,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45207,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45208,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45209,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45211,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45212,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45213,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45214,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45215,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45216,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45217,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45218,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45219,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45220,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45223,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45224,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45225,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45226,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45227,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45229,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45230,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45231,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45232,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45233,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45236,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45237,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45238,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45239,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45240,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45241,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45242,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45243,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45244,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45245,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45246,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45247,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45248,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45249,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45251,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45252,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45255,"Cincinnati, OH",104800.0,31450.0,52400.0,62880.0,83850.0,111800,167700
45301,"Alpha, OH (PO boxes)",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45302,"Anna, OH",95000.0,31200.0,47500.0,57000.0,76000.0,104200,144900
45303,"Ansonia, OH",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45304,"Arcanum, OH",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45305,"Bellbrook, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45306,"Botkins, OH",95000.0,31200.0,47500.0,57000.0,76000.0,104200,144900
45307,"Bowersville, OH (PO boxes)",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45308,"Bradford, OH",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45309,"Brookville, OH",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45310,"Burkettsville, OH (PO boxes)",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45311,"Camden, OH",84900.0,31200.0,42450.0,50940.0,67900.0,104200,136800
45312,"Casstown, OH",88700.0,31200.0,44350.0,53220.0,70950.0,104200,140400
45314,"Cedarville, OH",70700.0,31200.0,40000.0,48000.0,64000.0,104200,129750
45315,"Clayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45316,"Clifton, OH (PO boxes)",70700.0,31200.0,40000.0,48000.0,64000.0,104200,129750
45317,"Conover, OH",88700.0,31200.0,44350.0,53220.0,70950.0,104200,140400
45318,"Covington, OH",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45319,"Donnelsville, OH (PO boxes)",70700.0,31200.0,40000.0,48000.0,64000.0,104200,129750
45320,"Eaton, OH",84900.0,31200.0,42450.0,50940.0,67900.0,104200,136800
45321,"Eldorado, OH",84900.0,31200.0,42450.0,50940.0,67900.0,104200,136800
45322,"Englewood, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45323,"Enon, OH",70700.0,31200.0,40000.0,48000.0,64000.0,104200,129750
45324,"Fairborn, OH",70700.0,31200.0,40000.0,48000.0,64000.0,104200,129750
45325,"Farmersville, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45326,"Fletcher, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45327,"Germantown, OH",84900.0,31200.0,42450.0,50940.0,67900.0,104200,136800
45328,"Gettysburg, OH (PO boxes)",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45330,"Gratis, OH (PO boxes)",84900.0,31200.0,42450.0,50940.0,67900.0,104200,136800
45331,"Greenville, OH",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45332,"Hollansburg, OH",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45333,"Houston, OH",95000.0,31200.0,47500.0,57000.0,76000.0,104200,144900
45334,"Jackson Center, OH",88400.0,31200.0,44200.0,53040.0,70700.0,104200,137850
45335,"Jamestown, OH",76100.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45336,"Kettlersville, OH (PO boxes)",95000.0,31200.0,47500.0,57000.0,76000.0,104200,144900
45337,"Laura, OH",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45338,"Lewisburg, OH",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45339,"Ludlow Falls, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45340,"Maplewood, OH",95000.0,31200.0,47500.0,57000.0,76000.0,104200,144900
45341,"Medway, OH",70700.0,31200.0,40000.0,48000.0,64000.0,104200,129750
45342,"Miamisburg, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45344,"New Carlisle, OH",70700.0,31200.0,40000.0,48000.0,64000.0,104200,129750
45345,"New Lebanon, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45346,"New Madison, OH",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45347,"New Paris, OH",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45348,"New Weston, OH",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45349,"North Hampton, OH (PO boxes)",70700.0,31200.0,40000.0,48000.0,64000.0,104200,129750
45350,"North Star, OH (PO boxes)",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45351,"Osgood, OH (PO boxes)",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45352,"Palestine, OH (PO boxes)",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45353,"Pemberton, OH (PO boxes)",95000.0,31200.0,47500.0,57000.0,76000.0,104200,144900
45354,"Phillipsburg, OH (PO boxes)",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45356,"Piqua, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45358,"Pitsburg, OH (PO boxes)",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45359,"Pleasant Hill, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45360,"Port Jefferson, OH (PO boxes)",95000.0,31200.0,47500.0,57000.0,76000.0,104200,144900
45361,"Potsdam, OH (PO boxes)",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45362,"Rossburg, OH",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45363,"Russia, OH",95000.0,31200.0,47500.0,57000.0,76000.0,104200,144900
45365,"Sidney, OH",88700.0,31200.0,44350.0,53220.0,70950.0,104200,140400
45368,"South Charleston, OH",70700.0,31200.0,40000.0,48000.0,64000.0,104200,129750
45369,"South Vienna, OH",70700.0,31200.0,40000.0,48000.0,64000.0,104200,129750
45370,"Spring Valley, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45371,"Tipp City, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45372,"Tremont City, OH (PO boxes)",70700.0,31200.0,40000.0,48000.0,64000.0,104200,129750
45373,"Troy, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45377,"Vandalia, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45378,"Verona, OH (PO boxes)",84900.0,31200.0,42450.0,50940.0,67900.0,104200,136800
45380,"Versailles, OH",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45381,"West Alexandria, OH",84900.0,31200.0,42450.0,50940.0,67900.0,104200,136800
45382,"West Manchester, OH",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45383,"West Milton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45384,"Wilberforce, OH (PO boxes)",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45385,"Xenia, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45387,"Yellow Springs, OH",70700.0,31200.0,40000.0,48000.0,64000.0,104200,129750
45388,"Yorkshire, OH",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45389,"Christiansburg, OH (PO boxes)",88700.0,31200.0,44350.0,53220.0,70950.0,104200,140400
45390,"Union City, OH",83000.0,31200.0,41500.0,49800.0,66400.0,104200,131850
45402,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45403,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45404,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45405,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45406,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45409,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45410,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45414,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45415,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45416,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45417,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45419,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45420,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45423,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45424,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45426,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45428,"Dayton, OH (PO boxes)",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45429,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45430,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45431,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45432,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45433,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45434,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45439,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45440,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45449,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45458,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45459,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45469,"Dayton, OH",92900.0,31200.0,46450.0,55740.0,74300.0,104200,140700
45502,"Springfield, OH",70700.0,31200.0,40000.0,48000.0,64000.0,104200,129750
45503,"Springfield, OH",70700.0,31200.0,40000.0,48000.0,64000.0,104200,129750
45504,"Springfield, OH",70700.0,31200.0,40000.0,48000.0,64000.0,104200,129750
45505,"Springfield, OH",70700.0,31200.0,40000.0,48000.0,64000.0,104200,129750
45506,"Springfield, OH",70700.0,31200.0,40000.0,48000.0,64000.0,104200,129750
45601,"Chillicothe, OH",63800.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45612,"Bainbridge, OH",63800.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45613,"Beaver, OH",63800.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45614,"Bidwell, OH",73800.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45616,"Blue Creek, OH",62600.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45617,"Bourneville, OH (PO boxes)",82200.0,31200.0,41100.0,49320.0,65750.0,104200,127800
45618,"Cherry Fork, OH (PO boxes)",62600.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45619,"Chesapeake, OH",71300.0,31200.0,35650.0,42780.0,57050.0,104200,116700
45620,"Cheshire, OH",63900.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45621,"Coalton, OH (PO boxes)",73400.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45622,"Creola, OH",70300.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45623,"Crown City, OH",71300.0,31200.0,35650.0,42780.0,57050.0,104200,116700
45624,"Cynthiana, OH (PO boxes)",63800.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45628,"Frankfort, OH",82200.0,31200.0,41100.0,49320.0,65750.0,104200,127800
45629,"Franklin Furnace, OH",68200.0,31200.0,35650.0,42780.0,57050.0,104200,116700
45630,"Friendship, OH (PO boxes)",68200.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45631,"Gallipolis, OH",73800.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45634,"Hamden, OH",70300.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45636,"Haverhill, OH (PO boxes)",68200.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45638,"Ironton, OH",68200.0,31200.0,35650.0,42780.0,57050.0,104200,116700
45640,"Jackson, OH",73400.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45642,"Jasper, OH (PO boxes)",63800.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45644,"Kingston, OH",82200.0,31200.0,41100.0,49320.0,65750.0,104200,127800
45645,"Kitts Hill, OH",71300.0,31200.0,35650.0,42780.0,57050.0,104200,116700
45646,"Latham, OH",63800.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45647,"Londonderry, OH",70300.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45648,"Lucasville, OH",63800.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45650,"Lynx, OH",62600.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45651,"Mc Arthur, OH",70300.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45652,"Mc Dermott, OH",68200.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45653,"Minford, OH",68200.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45654,"New Plymouth, OH",70300.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45656,"Oak Hill, OH",68200.0,31200.0,35650.0,42780.0,57050.0,104200,116700
45657,"Otway, OH",62600.0,31200.0,40000.0,48000.0,64000.0,104200,127800
45658,"Patriot, OH",71300.0,31200.0,35650.0,42780.0,57050.0,104200,116700
45659,"Pedro, OH",68200.0,31200.0,35650.0,42780.0,57050.0,104200,116700
45660,"Peebles, OH",62600.0,31200.0,40000.0,48000.0,64000.0,104200,127800
